episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
1613,MAFRL,0.073685,0.858952,0.85693,0.002022,1,0,1
1614,MAFRL,0.09809,1.021095,1.019291,0.001804,0,0,0
1615,MAFRL,0.117344,0.853913,0.852002,0.001912,0,0,0
1616,MAFRL,0.051741,0.933999,0.932554,0.001446,2,2,0
1617,MAFRL,0.104131,0.963299,0.96,0.003299,0,0,0
1618,MAFRL,0.073001,0.871373,0.869679,0.001694,1,0,1
1619,MAFRL,0.13509,0.742447,0.74,0.002447,0,0,0
1620,MAFRL,0.073781,0.857153,0.855163,0.00199,1,0,1
1621,MAFRL,0.076693,0.80645,0.803615,0.002835,1,0,1
1622,MAFRL,0.105282,0.951226,0.949679,0.001546,0,0,0
1623,MAFRL,0.064927,1.041946,1.04,0.001946,1,0,1
1624,MAFRL,0.10803,0.927833,0.925425,0.002408,0,0,0
1625,MAFRL,0.090893,1.10193,1.1,0.00193,0,0,0
1626,MAFRL,0.048744,1.052604,1.051403,0.001202,2,1,1
1627,MAFRL,0.071578,0.89928,0.896828,0.002451,1,0,1
1628,MAFRL,0.046087,1.171188,1.169679,0.001509,2,0,2
1629,MAFRL,0.0505,0.981899,0.98,0.001899,2,0,2
1630,MAFRL,0.058194,0.719753,0.718255,0.001498,2,0,2
1631,MAFRL,0.075746,0.821686,0.820033,0.001654,1,1,0
1632,MAFRL,0.081958,1.221418,1.22,0.001418,0,0,0
1633,MAFRL,0.069432,0.94262,0.94,0.00262,1,0,1
1634,MAFRL,0.095343,1.050105,1.048709,0.001396,0,0,0
1635,MAFRL,0.116495,0.859745,0.858255,0.00149,0,0,0
1636,MAFRL,0.051225,0.953562,0.952034,0.001528,2,1,1
1637,MAFRL,0.097413,1.028253,1.026365,0.001888,0,0,0
1638,MAFRL,0.06885,0.953877,0.952266,0.001611,1,1,0
1639,MAFRL,0.071213,0.906424,0.903996,0.002427,1,0,1
1640,MAFRL,0.064265,1.057472,1.055887,0.001585,1,0,1
1641,MAFRL,0.060849,1.144976,1.143245,0.001731,1,1,0
1642,MAFRL,0.039628,1.024927,1.02329,0.001637,3,1,2
1643,MAFRL,0.043857,1.281479,1.28,0.001479,2,0,2
1644,MAFRL,0.102616,0.975804,0.974363,0.001441,0,0,0
1645,MAFRL,0.05056,0.979682,0.977632,0.002051,2,0,2
1646,MAFRL,0.145324,0.69016,0.687888,0.002272,0,0,0
1647,MAFRL,0.06493,1.041314,1.04,0.001314,1,0,1
1648,MAFRL,0.035271,0.836298,0.835072,0.001226,4,3,1
1649,MAFRL,0.069091,0.949126,0.94717,0.001956,1,0,1
1650,MAFRL,0.075732,0.823131,0.820141,0.00299,1,1,0
1651,MAFRL,0.099982,1.001809,1.0,0.001809,0,0,0
1652,MAFRL,0.046951,1.131793,1.129679,0.002114,2,0,2
1653,MAFRL,0.051352,0.949232,0.94715,0.002083,2,1,1
1654,MAFRL,0.038842,1.076042,1.074363,0.001679,3,0,3
1655,MAFRL,0.099973,1.00275,1.0,0.00275,0,0,0
1656,MAFRL,0.069433,0.942152,0.940033,0.002119,1,1,0
1657,MAFRL,0.121922,0.821961,0.82,0.001961,0,0,0
1658,MAFRL,0.108667,0.922454,0.92,0.002454,0,0,0
1659,MAFRL,0.068864,0.953408,0.952002,0.001407,1,0,1
1660,MAFRL,0.071511,0.899592,0.898255,0.001337,1,0,1
1661,MAFRL,0.067556,0.982489,0.98,0.002489,1,0,1
1662,MAFRL,0.10867,0.92213,0.92,0.00213,0,0,0
1663,MAFRL,0.099975,1.002526,1.0,0.002526,0,0,0
1664,MAFRL,0.049499,1.022046,1.020033,0.002013,2,1,1
1665,MAFRL,0.099983,1.001663,1.0,0.001663,0,0,0
1666,MAFRL,0.053754,0.861979,0.86014,0.001839,2,2,0
1667,MAFRL,0.038709,1.085319,1.083161,0.002158,3,1,2
1668,MAFRL,0.03367,0.971431,0.969875,0.001556,4,2,2
1669,MAFRL,0.050836,0.968348,0.966983,0.001365,2,1,1
1670,MAFRL,0.067926,0.973909,0.972002,0.001907,1,0,1
1671,MAFRL,0.064925,1.042325,1.04,0.002325,1,0,1
1672,MAFRL,0.100308,0.998332,0.996775,0.001557,0,0,0
1673,MAFRL,0.072582,0.878777,0.877632,0.001145,1,0,1
1674,MAFRL,0.068973,0.951813,0.949633,0.002179,1,0,1
1675,MAFRL,0.068595,0.959644,0.957632,0.002012,1,0,1
1676,MAFRL,0.07216,0.887361,0.885639,0.001722,1,1,0
1677,MAFRL,0.113377,0.883325,0.88187,0.001455,0,0,0
1678,MAFRL,0.058123,0.722417,0.720264,0.002152,2,1,1
1679,MAFRL,0.049996,1.001423,1.000033,0.00139,2,1,1
1680,MAFRL,0.052997,0.888955,0.886679,0.002276,2,1,1
1681,MAFRL,0.090889,1.102371,1.1,0.002371,0,0,0
1682,MAFRL,0.060971,1.141308,1.14,0.001308,1,0,1
1683,MAFRL,0.040317,0.983343,0.98,0.003343,3,0,3
1684,MAFRL,0.074601,0.842338,0.840264,0.002074,1,1,0
1685,MAFRL,0.057701,0.734153,0.73296,0.001192,2,1,1
1686,MAFRL,0.039367,1.042052,1.04,0.002052,3,0,3
1687,MAFRL,0.051932,0.926573,0.925492,0.001081,2,1,1
1688,MAFRL,0.060934,1.142615,1.140959,0.001656,1,1,0
1689,MAFRL,0.105755,0.947009,0.945425,0.001584,0,0,0
1690,MAFRL,0.096138,1.041727,1.04,0.001727,0,0,0
1691,MAFRL,0.1403,0.714031,0.712618,0.001413,0,0,0
1692,MAFRL,0.09802,1.022026,1.02,0.002026,0,0,0
1693,MAFRL,0.099269,1.00908,1.00717,0.001909,0,0,0
1694,MAFRL,0.066519,1.004911,1.003161,0.00175,1,1,0
1695,MAFRL,0.073133,0.869129,0.86717,0.001959,1,1,0
1696,MAFRL,0.03759,1.162269,1.160033,0.002236,3,1,2
1697,MAFRL,0.09998,1.002011,1.0,0.002011,0,0,0
1698,MAFRL,0.042071,0.878239,0.876781,0.001458,3,0,3
1699,MAFRL,0.059178,1.191566,1.189611,0.001955,1,0,1
1700,MAFRL,0.070409,0.921742,0.920107,0.001635,1,1,0
1701,MAFRL,0.079289,0.763394,0.760959,0.002435,1,1,0
1702,MAFRL,0.033544,0.982742,0.980959,0.001783,4,1,3
1703,MAFRL,0.080786,0.739475,0.737665,0.001811,1,1,0
1704,MAFRL,0.108677,0.921549,0.92,0.001549,0,0,0
1705,MAFRL,0.09629,1.041009,1.038255,0.002754,0,0,0
1706,MAFRL,0.051589,0.939835,0.938255,0.00158,2,0,2
1707,MAFRL,0.097392,1.028685,1.026572,0.002114,0,0,0
1708,MAFRL,0.120168,0.833679,0.832002,0.001677,0,0,0
1709,MAFRL,0.130044,0.77007,0.768851,0.001218,0,0,0
1710,MAFRL,0.102867,0.973308,0.972002,0.001306,0,0,0
1711,MAFRL,0.06756,0.981621,0.98,0.001621,1,0,1
1712,MAFRL,0.041661,0.901753,0.900141,0.001612,3,1,2
1713,MAFRL,0.109624,0.914091,0.912002,0.002089,0,0,0
1714,MAFRL,0.039939,1.005662,1.003615,0.002046,3,1,2
1715,MAFRL,0.059177,1.191697,1.189633,0.002063,1,0,1
1716,MAFRL,0.106364,0.941703,0.94,0.001703,0,0,0
1717,MAFRL,0.04464,0.741468,0.74,0.001468,3,0,3
1718,MAFRL,0.073519,0.861869,0.86,0.001869,1,0,1
1719,MAFRL,0.067252,0.988442,0.986776,0.001665,1,1,0
1720,MAFRL,0.070063,0.929077,0.927096,0.001981,1,0,1
1721,MAFRL,0.074261,0.848181,0.846428,0.001753,1,1,0
1722,MAFRL,0.06754,0.982311,0.980411,0.0019,1,1,0
1723,MAFRL,0.069506,0.939839,0.93859,0.001248,1,1,0
1724,MAFRL,0.106365,0.941586,0.94,0.001586,0,0,0
1725,MAFRL,0.06547,1.029712,1.02717,0.002542,1,0,1
1726,MAFRL,0.042368,0.862444,0.86,0.002444,3,0,3
1727,MAFRL,0.052295,0.913619,0.912055,0.001564,2,1,1
1728,MAFRL,0.065247,1.034726,1.032406,0.00232,1,1,0
1729,MAFRL,0.06179,1.119643,1.118255,0.001388,1,0,1
1730,MAFRL,0.047669,1.099198,1.097632,0.001566,2,0,2
1731,MAFRL,0.050254,0.990931,0.989754,0.001177,2,1,1
1732,MAFRL,0.099277,1.008913,1.007096,0.001817,0,0,0
1733,MAFRL,0.046142,1.168565,1.167096,0.001469,2,0,2
1734,MAFRL,0.053778,0.861469,0.859291,0.002178,2,1,1
1735,MAFRL,0.051016,0.961513,0.96,0.001513,2,0,2
1736,MAFRL,0.059516,1.182324,1.18,0.002324,1,0,1
1737,MAFRL,0.043474,0.802207,0.8,0.002207,3,0,3
1738,MAFRL,0.063511,1.076063,1.074363,0.0017,1,0,1
1739,MAFRL,0.039997,1.001603,1.0,0.001603,3,0,3
1740,MAFRL,0.050971,0.963938,0.961681,0.002257,2,0,2
1741,MAFRL,0.066655,1.00273,1.0,0.00273,1,0,1
1742,MAFRL,0.041055,0.937029,0.935617,0.001412,3,1,2
1743,MAFRL,0.064928,1.041656,1.04,0.001656,1,0,1
1744,MAFRL,0.055354,1.307892,1.306418,0.001474,1,1,0
1745,MAFRL,0.106565,0.939666,0.938255,0.001411,0,0,0
1746,MAFRL,0.066736,1.000162,0.998255,0.001908,1,0,1
1747,MAFRL,0.050409,0.984616,0.983669,0.000947,2,1,1
1748,MAFRL,0.079124,1.265866,1.263615,0.002251,0,0,0
1749,MAFRL,0.053757,1.362192,1.36,0.002192,1,0,1
1750,MAFRL,0.073327,0.86505,0.863615,0.001435,1,1,0
1751,MAFRL,0.099905,1.00235,1.000793,0.001557,0,0,0
1752,MAFRL,0.070179,0.925745,0.924827,0.000919,1,0,1
1753,MAFRL,0.111089,0.901801,0.9,0.001801,0,0,0
1754,MAFRL,0.061269,1.133585,1.132002,0.001584,1,0,1
1755,MAFRL,0.108883,0.919885,0.918255,0.00163,0,0,0
1756,MAFRL,0.033673,0.971007,0.969611,0.001396,4,1,3
1757,MAFRL,0.111083,0.90231,0.9,0.00231,0,0,0
1758,MAFRL,0.041996,0.882796,0.880991,0.001805,3,2,1
1759,MAFRL,0.05378,0.860734,0.85929,0.001444,2,0,2
1760,MAFRL,0.069094,0.948556,0.94717,0.001386,1,0,1
1761,MAFRL,0.052345,0.911884,0.910257,0.001627,2,0,2
1762,MAFRL,0.035663,0.80516,0.80388,0.001281,4,2,2
1763,MAFRL,0.061789,1.119927,1.118255,0.001672,1,0,1
1764,MAFRL,0.104333,0.960381,0.958255,0.002126,0,0,0
1765,MAFRL,0.063872,1.067537,1.065425,0.002111,1,0,1
1766,MAFRL,0.049151,1.03627,1.034363,0.001907,2,0,2
1767,MAFRL,0.061901,1.116886,1.115322,0.001564,1,1,0
1768,MAFRL,0.06249,1.102552,1.1,0.002552,1,0,1
1769,MAFRL,0.072442,0.882817,0.880141,0.002677,1,1,0
1770,MAFRL,0.066656,1.002356,1.0,0.002356,1,0,1
1771,MAFRL,0.115995,0.864217,0.86187,0.002346,0,0,0
1772,MAFRL,0.05106,0.959872,0.958309,0.001564,2,1,1
1773,MAFRL,0.053209,0.880908,0.879214,0.001694,2,1,1
1774,MAFRL,0.026637,0.755468,0.754111,0.001357,6,4,2
1775,MAFRL,0.130632,0.766956,0.765351,0.001605,0,0,0
1776,MAFRL,0.044434,0.752139,0.750328,0.001812,3,2,1
1777,MAFRL,0.065857,1.019551,1.018309,0.001242,1,1,0
1778,MAFRL,0.054366,0.841014,0.839214,0.001801,2,1,1
1779,MAFRL,0.061723,1.121425,1.12,0.001425,1,0,1
1780,MAFRL,0.047489,1.107091,1.105615,0.001476,2,1,1
1781,MAFRL,0.06097,1.141442,1.14,0.001442,1,0,1
1782,MAFRL,0.058193,1.219835,1.218255,0.00158,1,0,1
1783,MAFRL,0.036762,1.221741,1.22,0.001741,3,0,3
1784,MAFRL,0.041498,0.910966,0.909611,0.001355,3,0,3
1785,MAFRL,0.04629,1.16196,1.160107,0.001853,2,1,1
1786,MAFRL,0.069635,0.937587,0.935887,0.001701,1,0,1
1787,MAFRL,0.062398,1.103927,1.102458,0.001469,1,0,1
1788,MAFRL,0.126238,0.793617,0.791995,0.001622,0,0,0
1789,MAFRL,0.101024,0.991482,0.989679,0.001803,0,0,0
1790,MAFRL,0.055182,0.813257,0.812055,0.001202,2,1,1
1791,MAFRL,0.064928,1.041627,1.04,0.001627,1,0,1
1792,MAFRL,0.039768,1.015558,1.01447,0.001088,3,1,2
1793,MAFRL,0.074933,0.836002,0.834363,0.001639,1,0,1
1794,MAFRL,0.046828,1.136794,1.135322,0.001473,2,1,1
1795,MAFRL,0.094319,1.062355,1.06,0.002355,0,0,0
1796,MAFRL,0.052627,0.901066,0.900054,0.001013,2,1,1
1797,MAFRL,0.101686,0.984982,0.983245,0.001737,0,0,0
1798,MAFRL,0.117564,0.85158,0.850494,0.001086,0,0,0
1799,MAFRL,0.081748,1.224243,1.223161,0.001082,0,0,0
1800,MAFRL,0.051644,0.937903,0.936151,0.001752,2,1,1
1801,MAFRL,0.096139,1.041589,1.04,0.001589,0,0,0
1802,MAFRL,0.05023,0.991868,0.990744,0.001124,2,1,1
1803,MAFRL,0.091038,1.100178,1.098255,0.001923,0,0,0
1804,MAFRL,0.068483,0.962141,0.96,0.002141,1,0,1
1805,MAFRL,0.055453,0.804507,0.803216,0.001291,2,1,1
1806,MAFRL,0.092724,1.080369,1.078255,0.002114,0,0,0
1807,MAFRL,0.121925,0.821796,0.82,0.001796,0,0,0
1808,MAFRL,0.059601,0.679191,0.677665,0.001526,2,2,0
1809,MAFRL,0.083444,0.699842,0.698255,0.001587,1,0,1
1810,MAFRL,0.111303,0.900223,0.898255,0.001968,0,0,0
1811,MAFRL,0.059866,0.671461,0.670289,0.001171,2,1,1
1812,MAFRL,0.092024,1.087595,1.086572,0.001023,0,0,0
1813,MAFRL,0.048846,1.048564,1.047096,0.001468,2,0,2
1814,MAFRL,0.039364,1.042335,1.040141,0.002194,3,1,2
1815,MAFRL,0.038457,1.102136,1.100107,0.002029,3,1,2
1816,MAFRL,0.065569,1.026793,1.024928,0.001865,1,1,0
1817,MAFRL,0.038452,1.103016,1.100411,0.002604,3,1,2
1818,MAFRL,0.048073,1.081354,1.080033,0.001321,2,1,1
1819,MAFRL,0.060229,1.163361,1.16,0.003361,1,0,1
1820,MAFRL,0.113833,0.880466,0.878255,0.002211,0,0,0
1821,MAFRL,0.04157,0.907613,0.905351,0.002262,3,0,3
1822,MAFRL,0.071459,0.901418,0.899172,0.002246,1,0,1
1823,MAFRL,0.04166,0.902204,0.900194,0.00201,3,2,1
1824,MAFRL,0.057524,1.23971,1.238255,0.001455,1,0,1
1825,MAFRL,0.069057,0.949472,0.947934,0.001538,1,0,1
1826,MAFRL,0.049499,1.022539,1.02,0.002539,2,0,2
1827,MAFRL,0.047007,1.128939,1.12717,0.001769,2,1,1
1828,MAFRL,0.051015,0.961964,0.96,0.001964,2,0,2
1829,MAFRL,0.041495,0.910926,0.909787,0.001139,3,1,2
1830,MAFRL,0.081511,1.229106,1.226572,0.002535,0,0,0
1831,MAFRL,0.053758,1.361921,1.36,0.001921,1,0,1
1832,MAFRL,0.09483,1.05593,1.054363,0.001567,0,0,0
1833,MAFRL,0.069266,0.944578,0.943615,0.000963,1,0,1
1834,MAFRL,0.091087,1.099804,1.097632,0.002173,0,0,0
1835,MAFRL,0.06172,1.121731,1.120054,0.001677,1,1,0
1836,MAFRL,0.06948,0.940426,0.939132,0.001294,1,1,0
1837,MAFRL,0.058158,1.221524,1.219214,0.00231,1,1,0
1838,MAFRL,0.049015,1.041945,1.04,0.001945,2,0,2
1839,MAFRL,0.089409,1.120301,1.118255,0.002046,0,0,0
1840,MAFRL,0.045801,1.18452,1.183245,0.001275,2,0,2
1841,MAFRL,0.090628,1.104908,1.103245,0.001663,0,0,0
1842,MAFRL,0.050375,0.986917,0.984928,0.001989,2,0,2
1843,MAFRL,0.065783,1.02141,1.02,0.00141,1,0,1
1844,MAFRL,0.047166,1.121649,1.12,0.001649,2,0,2
1845,MAFRL,0.051762,0.933101,0.931788,0.001313,2,2,0
1846,MAFRL,0.060852,1.144604,1.143183,0.001421,1,0,1
1847,MAFRL,0.054341,1.342294,1.34,0.002294,1,0,1
1848,MAFRL,0.044243,1.262339,1.26,0.002339,2,0,2
1849,MAFRL,0.074714,0.840002,0.838255,0.001747,1,0,1
1850,MAFRL,0.065779,1.022435,1.02,0.002435,1,0,1
1851,MAFRL,0.042753,0.840022,0.838931,0.001091,3,2,1
1852,MAFRL,0.033252,1.008393,1.007203,0.00119,4,2,2
1853,MAFRL,0.070502,0.919613,0.918255,0.001358,1,0,1
1854,MAFRL,0.083313,1.202868,1.2,0.002868,0,0,0
1855,MAFRL,0.101515,0.986443,0.984928,0.001515,0,0,0
1856,MAFRL,0.06666,1.501454,1.5,0.001454,0,0,0
1857,MAFRL,0.085923,1.165814,1.163615,0.002199,0,0,0
1858,MAFRL,0.055871,1.291288,1.289679,0.001608,1,0,1
1859,MAFRL,0.059516,1.182134,1.18,0.002134,1,0,1
1860,MAFRL,0.057467,1.24126,1.24,0.00126,1,0,1
1861,MAFRL,0.047086,1.125377,1.123615,0.001762,2,1,1
1862,MAFRL,0.06179,1.119595,1.118255,0.00134,1,0,1
1863,MAFRL,0.090892,1.10205,1.1,0.00205,0,0,0
1864,MAFRL,0.088884,1.126221,1.124928,0.001293,0,0,0
1865,MAFRL,0.028195,1.048474,1.046572,0.001902,5,1,4
1866,MAFRL,0.071417,0.902191,0.9,0.002191,1,0,1
1867,MAFRL,0.052625,0.902386,0.9,0.002386,2,0,2
1868,MAFRL,0.056143,0.783146,0.780959,0.002188,2,1,1
1869,MAFRL,0.049986,1.001929,1.000411,0.001518,2,1,1
1870,MAFRL,0.08195,0.72154,0.720107,0.001433,1,1,0
1871,MAFRL,0.068483,0.962074,0.96,0.002074,1,0,1
1872,MAFRL,0.050502,0.981344,0.98,0.001344,2,0,2
1873,MAFRL,0.094532,1.05972,1.057632,0.002088,0,0,0
1874,MAFRL,0.066131,1.013437,1.011995,0.001442,1,0,1
1875,MAFRL,0.086368,1.1597,1.157632,0.002069,0,0,0
1876,MAFRL,0.10079,0.993663,0.991995,0.001669,0,0,0
1877,MAFRL,0.062587,1.099007,1.097632,0.001376,1,0,1
1878,MAFRL,0.037448,1.1718,1.17025,0.00155,3,0,3
1879,MAFRL,0.077055,1.299042,1.297632,0.00141,0,0,0
1880,MAFRL,0.049754,1.011348,1.009718,0.00163,2,1,1
1881,MAFRL,0.084728,1.182433,1.18,0.002433,0,0,0
1882,MAFRL,0.046716,1.142318,1.140411,0.001907,2,1,1
1883,MAFRL,0.058192,1.220109,1.218255,0.001854,1,0,1
1884,MAFRL,0.083322,1.201602,1.2,0.001602,0,0,0
1885,MAFRL,0.068481,0.961425,0.960141,0.001284,1,1,0
1886,MAFRL,0.103383,0.968927,0.967096,0.001831,0,0,0
1887,MAFRL,0.034226,0.922709,0.921688,0.00102,4,2,2
1888,MAFRL,0.048846,1.048703,1.047096,0.001607,2,0,2
1889,MAFRL,0.065783,1.021562,1.02,0.001562,1,0,1
1890,MAFRL,0.04237,1.361883,1.36,0.001883,2,0,2
1891,MAFRL,0.046323,1.160118,1.158623,0.001495,2,2,0
1892,MAFRL,0.063281,1.0826,1.08,0.0026,1,0,1
1893,MAFRL,0.083717,1.195756,1.194363,0.001393,0,0,0
1894,MAFRL,0.061058,1.139231,1.137632,0.001599,1,0,1
1895,MAFRL,0.064819,1.044511,1.04256,0.001951,1,1,0
1896,MAFRL,0.083323,1.201524,1.2,0.001524,0,0,0
1897,MAFRL,0.121112,0.826744,0.825566,0.001178,0,0,0
1898,MAFRL,0.050374,0.986469,0.985001,0.001468,2,0,2
1899,MAFRL,0.102612,0.975764,0.974407,0.001357,0,0,0
1900,MAFRL,0.049072,1.039171,1.037685,0.001485,2,1,1
1901,MAFRL,0.079344,1.263296,1.26,0.003296,0,0,0
1902,MAFRL,0.072456,1.381446,1.38,0.001446,0,0,0
1903,MAFRL,0.061178,1.136489,1.134363,0.002126,1,0,1
1904,MAFRL,0.08486,1.179868,1.178255,0.001613,0,0,0
1905,MAFRL,0.053805,0.859941,0.858396,0.001545,2,1,1
1906,MAFRL,0.151873,0.66014,0.658255,0.001885,0,0,0
1907,MAFRL,0.116496,0.859661,0.858255,0.001406,0,0,0
1908,MAFRL,0.069795,0.934025,0.932618,0.001407,1,0,1
1909,MAFRL,0.035051,0.854953,0.852758,0.002195,4,2,2
1910,MAFRL,0.048204,1.0761,1.074363,0.001737,2,0,2
1911,MAFRL,0.040141,0.992177,0.991138,0.001039,3,0,3
1912,MAFRL,0.072454,1.381805,1.38,0.001805,0,0,0
1913,MAFRL,0.112713,0.888243,0.887096,0.001147,0,0,0
1914,MAFRL,0.06448,1.052192,1.050711,0.001481,1,1,0
1915,MAFRL,0.040861,0.948774,0.947129,0.001645,3,1,2
1916,MAFRL,0.050319,0.98944,0.987096,0.002344,2,0,2
1917,MAFRL,0.069434,0.942187,0.94,0.002187,1,0,1
1918,MAFRL,0.065781,1.021985,1.02,0.001985,1,0,1
1919,MAFRL,0.082982,0.707436,0.704827,0.00261,1,0,1
1920,MAFRL,0.033315,1.002995,1.0015,0.001495,4,1,3
1921,MAFRL,0.05068,0.974291,0.973029,0.001262,2,1,1
1922,MAFRL,0.069523,0.939473,0.938255,0.001218,1,0,1
1923,MAFRL,0.052232,0.916231,0.914363,0.001868,2,0,2
1924,MAFRL,0.048935,1.045714,1.043299,0.002416,2,1,1
1925,MAFRL,0.105999,0.944879,0.943245,0.001634,0,0,0
1926,MAFRL,0.093889,1.066546,1.064928,0.001618,0,0,0
1927,MAFRL,0.118279,0.846523,0.845339,0.001184,0,0,0
1928,MAFRL,0.039262,1.048537,1.046809,0.001727,3,2,1
1929,MAFRL,0.097099,1.031608,1.029679,0.001929,0,0,0
1930,MAFRL,0.041193,0.928639,0.927509,0.00113,3,3,0
1931,MAFRL,0.092265,1.085752,1.083615,0.002137,0,0,0
1932,MAFRL,0.057205,1.249515,1.247934,0.001581,1,0,1
1933,MAFRL,0.104225,0.961019,0.95929,0.001729,0,0,0
1934,MAFRL,0.04168,0.900131,0.899151,0.00098,3,1,2
1935,MAFRL,0.086969,1.151215,1.149679,0.001536,0,0,0
1936,MAFRL,0.056052,1.285086,1.283946,0.001141,1,1,0
1937,MAFRL,0.073614,1.360109,1.358255,0.001854,0,0,0
1938,MAFRL,0.048538,1.061609,1.060107,0.001501,2,1,1
1939,MAFRL,0.053949,0.855339,0.853418,0.001921,2,1,1
1940,MAFRL,0.065778,1.021793,1.020107,0.001685,1,1,0
1941,MAFRL,0.112466,0.890194,0.889041,0.001154,0,0,0
1942,MAFRL,0.043881,0.780772,0.778666,0.002106,3,1,2
1943,MAFRL,0.052585,0.903479,0.9015,0.001979,2,0,2
1944,MAFRL,0.053717,0.863496,0.861416,0.00208,2,1,1
1945,MAFRL,0.069344,0.943983,0.94187,0.002113,1,1,0
1946,MAFRL,0.045791,1.18561,1.183615,0.001995,2,1,1
1947,MAFRL,0.069441,0.940978,0.939975,0.001004,1,1,0
1948,MAFRL,0.077382,0.79393,0.792109,0.001821,1,1,0
1949,MAFRL,0.04545,1.201423,1.200107,0.001316,2,1,1
1950,MAFRL,0.053073,0.885736,0.884026,0.001711,2,1,1
1951,MAFRL,0.105286,0.951242,0.949633,0.001608,0,0,0
1952,MAFRL,0.046587,1.148019,1.146365,0.001655,2,0,2
1953,MAFRL,0.034557,0.894841,0.893633,0.001209,4,2,2
1954,MAFRL,0.0653,1.032522,1.031269,0.001252,1,1,0
1955,MAFRL,0.050758,0.972696,0.969853,0.002843,2,2,0
1956,MAFRL,0.068485,0.961741,0.96,0.001741,1,0,1
1957,MAFRL,0.071014,0.910296,0.907934,0.002361,1,0,1
1958,MAFRL,0.033367,0.998962,0.996781,0.002181,4,0,4
1959,MAFRL,0.034539,0.896727,0.895137,0.001589,4,1,3
1960,MAFRL,0.051754,0.933757,0.932057,0.0017,2,2,0
1961,MAFRL,0.058889,0.699424,0.697959,0.001464,2,1,1
1962,MAFRL,0.069362,0.943611,0.9415,0.002111,1,1,0
1963,MAFRL,0.072501,0.880732,0.879132,0.0016,1,0,1
1964,MAFRL,0.058617,1.2077,1.205805,0.001896,1,0,1
1965,MAFRL,0.107113,0.934757,0.933461,0.001296,0,0,0
1966,MAFRL,0.0455,1.199233,1.197632,0.001601,2,0,2
1967,MAFRL,0.050522,0.980105,0.979231,0.000875,2,2,0
1968,MAFRL,0.042408,0.860254,0.857773,0.002482,3,1,2
1969,MAFRL,0.059255,1.188641,1.187507,0.001133,1,1,0
1970,MAFRL,0.086495,1.158372,1.155887,0.002486,0,0,0
1971,MAFRL,0.114845,0.872083,0.870592,0.001491,0,0,0
1972,MAFRL,0.122187,0.819885,0.818255,0.00163,0,0,0
1973,MAFRL,0.036494,1.24184,1.24,0.00184,3,0,3
1974,MAFRL,0.051605,0.939377,0.937632,0.001745,2,0,2
1975,MAFRL,0.073515,0.862628,0.86,0.002628,1,0,1
1976,MAFRL,0.052078,0.921963,0.92,0.001963,2,0,2
1977,MAFRL,0.11384,0.879926,0.878255,0.001671,0,0,0
1978,MAFRL,0.088709,1.128272,1.12717,0.001102,0,0,0
1979,MAFRL,0.098566,1.016172,1.014363,0.001809,0,0,0
1980,MAFRL,0.066659,1.001618,1.0,0.001618,1,0,1
1981,MAFRL,0.040816,0.951157,0.949875,0.001281,3,1,2
1982,MAFRL,0.084733,1.181763,1.18,0.001763,0,0,0
1983,MAFRL,0.082806,0.708868,0.707507,0.00136,1,1,0
1984,MAFRL,0.041048,0.937311,0.936028,0.001284,3,1,2
1985,MAFRL,0.053112,0.885036,0.88256,0.002476,2,0,2
1986,MAFRL,0.072874,0.874291,0.871995,0.002296,1,0,1
1987,MAFRL,0.062866,1.09186,1.090556,0.001304,1,0,1
1988,MAFRL,0.073002,0.871727,0.869611,0.002116,1,0,1
1989,MAFRL,0.067559,0.981804,0.98,0.001804,1,0,1
1990,MAFRL,0.093689,1.06909,1.06717,0.00192,0,0,0
1991,MAFRL,0.069195,0.94762,0.944928,0.002693,1,1,0
1992,MAFRL,0.099261,1.009932,1.00717,0.002761,0,0,0
1993,MAFRL,0.040584,0.965283,0.96388,0.001404,3,1,2
1994,MAFRL,0.064588,1.049529,1.048129,0.0014,1,0,1
1995,MAFRL,0.057955,0.726585,0.725339,0.001246,2,0,2
1996,MAFRL,0.046848,1.136238,1.134363,0.001875,2,1,1
1997,MAFRL,0.073137,0.869065,0.867096,0.001969,1,0,1
1998,MAFRL,0.056655,0.766842,0.764859,0.001983,2,1,1
1999,MAFRL,0.097107,1.031388,1.029611,0.001777,0,0,0
2000,MAFRL,0.059285,1.188473,1.186572,0.001902,1,0,1
2001,MAFRL,0.061718,0.622762,0.62,0.002762,2,0,2
2002,MAFRL,0.053747,0.863151,0.860264,0.002887,2,1,1
2003,MAFRL,0.120502,0.832148,0.829611,0.002537,0,0,0
2004,MAFRL,0.125281,0.799646,0.798043,0.001603,0,0,0
2005,MAFRL,0.147908,0.677962,0.675887,0.002075,0,0,0
2006,MAFRL,0.076821,0.803398,0.801533,0.001865,1,1,0
2007,MAFRL,0.065234,1.034237,1.032794,0.001444,1,1,0
2008,MAFRL,0.069549,0.939734,0.937632,0.002102,1,0,1
2009,MAFRL,0.04136,0.919345,0.917632,0.001714,3,0,3
2010,MAFRL,0.074268,0.847477,0.846365,0.001112,1,0,1
2011,MAFRL,0.071147,0.907166,0.905351,0.001815,1,0,1
2012,MAFRL,0.060908,1.143052,1.141681,0.001371,1,0,1
2013,MAFRL,0.100968,0.991786,0.990257,0.001529,0,0,0
