episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
98,MARL,0.040875,0.947508,0.946351,0.001156,3,1,2
99,MARL,0.053877,0.857467,0.85591,0.001557,2,1,1
100,MARL,0.065985,1.017536,1.015278,0.002258,1,1,0
101,MARL,0.064092,1.062623,1.06,0.002623,1,0,1
102,MARL,0.051194,0.955243,0.953153,0.00209,2,0,2
103,MARL,0.108565,0.92264,0.920933,0.001708,0,0,0
104,MARL,0.052994,0.889282,0.886747,0.002535,2,0,2
105,MARL,0.037786,1.147818,1.146304,0.001515,3,2,1
106,MARL,0.089265,1.122656,1.12,0.002656,0,0,0
107,MARL,0.058129,1.221824,1.220137,0.001688,1,1,0
108,MARL,0.065175,1.036433,1.034086,0.002348,1,1,0
109,MARL,0.045335,1.207098,1.205654,0.001444,2,2,0
110,MARL,0.047128,1.123235,1.121734,0.001501,2,1,1
111,MARL,0.049314,1.029233,1.02768,0.001554,2,1,1
112,MARL,0.062872,1.091883,1.090376,0.001507,1,0,1
113,MARL,0.050497,0.982994,0.98,0.002994,2,0,2
114,MARL,0.049366,1.027218,1.025517,0.001701,2,1,1
115,MARL,0.088357,1.132981,1.13164,0.001341,0,0,0
116,MARL,0.046346,1.159357,1.157491,0.001866,2,1,1
117,MARL,0.04888,1.047937,1.045607,0.00233,2,2,0
118,MARL,0.032775,1.052386,1.05097,0.001416,4,4,0
119,MARL,0.044953,1.226249,1.224331,0.001918,2,1,1
120,MARL,0.062018,1.114082,1.112265,0.001817,1,0,1
121,MARL,0.038871,1.073907,1.072432,0.001475,3,3,0
122,MARL,0.056167,1.281721,1.280258,0.001463,1,0,1
123,MARL,0.066571,1.004044,1.001948,0.002096,1,1,0
124,MARL,0.040917,0.945312,0.943847,0.001465,3,1,2
125,MARL,0.049494,1.022006,1.020293,0.001713,2,2,0
126,MARL,0.051391,0.947163,0.945727,0.001436,2,1,1
127,MARL,0.085927,1.165057,1.163629,0.001428,0,0,0
128,MARL,0.03393,0.94876,0.947053,0.001707,4,3,1
129,MARL,0.11438,0.875316,0.874161,0.001155,0,0,0
130,MARL,0.041641,0.902514,0.901374,0.001139,3,2,1
131,MARL,0.067557,0.982417,0.98,0.002417,1,0,1
132,MARL,0.066253,1.010708,1.009228,0.00148,1,1,0
133,MARL,0.05126,0.95266,0.950617,0.002043,2,1,1
134,MARL,0.086816,1.153823,1.15164,0.002183,0,0,0
135,MARL,0.090881,1.103417,1.1,0.003417,0,0,0
136,MARL,0.047561,1.1036,1.102443,0.001157,2,1,1
137,MARL,0.06604,1.015554,1.014086,0.001469,1,1,0
138,MARL,0.036197,0.764176,0.762471,0.001706,4,3,1
139,MARL,0.064928,1.041685,1.04,0.001685,1,0,1
140,MARL,0.033833,0.957054,0.955516,0.001538,4,0,4
141,MARL,0.039003,1.065831,1.063719,0.002112,3,2,1
142,MARL,0.069384,0.942333,0.941135,0.001198,1,1,0
143,MARL,0.056174,1.281678,1.28,0.001678,1,0,1
144,MARL,0.070887,0.913275,0.910411,0.002864,1,0,1
145,MARL,0.092822,1.079546,1.077083,0.002463,0,0,0
146,MARL,0.059516,1.182317,1.18,0.002317,1,0,1
147,MARL,0.048691,1.0555,1.053595,0.001905,2,1,1
148,MARL,0.065774,1.023545,1.02,0.003545,1,0,1
149,MARL,0.045787,1.185413,1.183847,0.001565,2,2,0
150,MARL,0.076907,1.302672,1.3,0.002672,0,0,0
151,MARL,0.039622,1.024627,1.023732,0.000894,3,0,3
152,MARL,0.06327,1.083463,1.08021,0.003254,1,1,0
153,MARL,0.054564,0.834641,0.832492,0.00215,2,2,0
154,MARL,0.052919,0.891401,0.889486,0.001915,2,2,0
155,MARL,0.053675,0.864357,0.862935,0.001422,2,2,0
156,MARL,0.049009,1.042505,1.04021,0.002296,2,1,1
157,MARL,0.065546,1.026892,1.025517,0.001375,1,0,1
158,MARL,0.066207,1.011941,1.010236,0.001705,1,0,1
159,MARL,0.060233,1.162131,1.16,0.002131,1,0,1
160,MARL,0.062546,1.100238,1.098671,0.001567,1,1,0
161,MARL,0.038577,1.093495,1.092082,0.001413,3,1,2
162,MARL,0.052522,1.406085,1.403711,0.002374,1,0,1
163,MARL,0.064725,1.046788,1.044806,0.001982,1,1,0
164,MARL,0.048314,1.071033,1.069645,0.001388,2,1,1
165,MARL,0.060099,1.16578,1.163711,0.00207,1,1,0
166,MARL,0.041207,0.928383,0.926606,0.001778,3,2,1
167,MARL,0.07012,0.927697,0.925954,0.001742,1,1,0
168,MARL,0.063275,1.082197,1.080203,0.001994,1,1,0
169,MARL,0.048063,1.08286,1.080348,0.002512,2,1,1
170,MARL,0.056953,1.257382,1.255652,0.00173,1,1,0
171,MARL,0.06728,0.987379,0.986217,0.001162,1,1,0
172,MARL,0.092825,1.079193,1.077083,0.00211,0,0,0
173,MARL,0.038522,1.097479,1.095725,0.001754,3,1,2
174,MARL,0.063524,1.075279,1.074086,0.001193,1,1,0
175,MARL,0.06267,1.096842,1.095516,0.001327,1,0,1
176,MARL,0.065779,1.022406,1.02,0.002406,1,0,1
177,MARL,0.039663,1.022258,1.021142,0.001116,3,2,1
178,MARL,0.115684,0.867119,0.864128,0.002991,0,0,0
179,MARL,0.066079,1.01505,1.013153,0.001897,1,0,1
180,MARL,0.039649,1.023734,1.021944,0.001791,3,2,1
181,MARL,0.033398,0.99538,0.994086,0.001295,4,1,3
182,MARL,0.066654,1.002786,1.0,0.002786,1,0,1
183,MARL,0.061133,1.138157,1.135516,0.002641,1,0,1
184,MARL,0.04096,0.943349,0.941211,0.002138,3,1,2
185,MARL,0.048262,1.073577,1.071843,0.001734,2,1,1
186,MARL,0.06083,1.145785,1.143711,0.002074,1,1,0
187,MARL,0.040839,0.950196,0.948463,0.001733,3,1,2
188,MARL,0.083318,1.202248,1.2,0.002248,0,0,0
189,MARL,0.034469,0.902566,0.901023,0.001543,4,2,2
190,MARL,0.055423,1.305991,1.304128,0.001863,1,1,0
191,MARL,0.034776,0.87676,0.875413,0.001346,4,2,2
192,MARL,0.086117,1.162836,1.161033,0.001803,0,0,0
193,MARL,0.066656,1.00242,1.0,0.00242,1,0,1
194,MARL,0.049497,1.021999,1.020137,0.001862,2,1,1
195,MARL,0.105611,0.947956,0.946747,0.001209,0,0,0
196,MARL,0.050523,0.980773,0.979124,0.00165,2,2,0
197,MARL,0.06998,0.930049,0.928853,0.001195,1,1,0
198,MARL,0.052261,0.915225,0.91329,0.001935,2,1,1
199,MARL,0.046978,1.130417,1.128463,0.001953,2,1,1
200,MARL,0.069162,0.947619,0.945683,0.001936,1,1,0
201,MARL,0.03464,0.88828,0.88666,0.00162,4,3,1
202,MARL,0.0499,1.004917,1.003918,0.001,2,1,1
203,MARL,0.04278,0.838818,0.837422,0.001395,3,2,1
204,MARL,0.066166,1.012954,1.011176,0.001778,1,0,1
205,MARL,0.062215,1.108829,1.107156,0.001673,1,0,1
206,MARL,0.092576,1.081929,1.08,0.001929,0,0,0
207,MARL,0.039842,1.012198,1.009645,0.002553,3,2,1
208,MARL,0.064925,1.042364,1.04,0.002364,1,0,1
209,MARL,0.060234,1.161903,1.16,0.001903,1,0,1
210,MARL,0.036223,0.761822,0.760549,0.001273,4,3,1
211,MARL,0.063777,1.069713,1.067757,0.001956,1,0,1
212,MARL,0.032812,1.049001,1.047549,0.001451,4,3,1
213,MARL,0.064085,1.062354,1.06021,0.002144,1,1,0
214,MARL,0.054236,0.845175,0.843629,0.001546,2,1,1
215,MARL,0.032881,1.042643,1.041123,0.00152,4,2,2
