episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
88,MAFRL,0.008456,5.856376,5.822211,0.034166,12,7,5
89,MAFRL,0.009797,6.245068,6.202844,0.042224,8,4,4
90,MAFRL,0.011413,6.295069,6.258539,0.03653,5,5,0
91,MAFRL,0.012683,5.921211,5.880274,0.040938,4,1,3
92,MAFRL,0.011394,5.807725,5.773015,0.03471,6,4,2
93,MAFRL,0.010727,6.352452,6.319263,0.033188,6,2,4
94,MAFRL,0.013255,5.574295,5.541035,0.03326,4,1,3
95,MAFRL,0.009876,6.158,6.121898,0.036102,8,4,4
96,MAFRL,0.008754,6.456012,6.420019,0.035994,10,5,5
97,MAFRL,0.012013,5.858721,5.820569,0.038153,5,4,1
98,MAFRL,0.009636,5.913735,5.874182,0.039553,9,2,7
99,MAFRL,0.011684,6.087668,6.05517,0.032499,5,2,3
100,MAFRL,0.01176,5.538298,5.499148,0.03915,6,4,2
101,MAFRL,0.012347,6.135798,6.094745,0.041053,4,1,3
102,MAFRL,0.012841,5.823289,5.783675,0.039614,4,2,2
103,MAFRL,0.011107,6.035655,5.999741,0.035915,6,3,3
104,MAFRL,0.01154,5.699069,5.661748,0.037321,6,3,3
105,MAFRL,0.009983,5.547432,5.513711,0.033721,9,4,5
106,MAFRL,0.009469,5.595138,5.556508,0.03863,10,4,6
107,MAFRL,0.008606,5.648877,5.616402,0.032475,12,9,3
108,MAFRL,0.008638,6.103069,6.07407,0.028998,11,6,5
109,MAFRL,0.011525,5.707262,5.673338,0.033924,6,1,5
110,MAFRL,0.012551,5.500549,5.463481,0.037068,5,3,2
111,MAFRL,0.008495,6.302306,6.268235,0.034071,11,5,6
112,MAFRL,0.010066,5.9627,5.931079,0.031621,8,6,2
113,MAFRL,0.010201,5.830969,5.80001,0.030959,8,5,3
114,MAFRL,0.010063,5.467108,5.433552,0.033556,9,2,7
115,MAFRL,0.008767,5.437283,5.403701,0.033582,12,5,7
116,MAFRL,0.0093,6.286004,6.248814,0.03719,9,2,7
117,MAFRL,0.011332,5.858299,5.820941,0.037358,6,3,3
118,MAFRL,0.012482,6.044984,6.007798,0.037186,4,1,3
119,MAFRL,0.009831,5.706596,5.667946,0.038651,9,5,4
120,MAFRL,0.01241,6.093015,6.053942,0.039073,4,1,3
121,MAFRL,0.010143,5.888507,5.855534,0.032973,8,4,4
122,MAFRL,0.009654,5.397271,5.354004,0.043267,10,3,7
123,MAFRL,0.009695,5.84442,5.811359,0.033062,9,4,5
124,MAFRL,0.009858,5.678696,5.64065,0.038046,9,5,4
125,MAFRL,0.009597,6.446459,6.416444,0.030014,8,4,4
126,MAFRL,0.012691,5.414741,5.375742,0.038999,5,5,0
127,MAFRL,0.00973,5.80552,5.774366,0.031154,9,4,5
128,MAFRL,0.008756,5.949021,5.917325,0.031696,11,3,8
129,MAFRL,0.011654,6.115398,6.077127,0.038272,5,2,3
130,MAFRL,0.00827,6.131247,6.086993,0.044254,12,6,6
131,MAFRL,0.010601,5.961855,5.92978,0.032075,7,4,3
132,MAFRL,0.010096,5.936171,5.901927,0.034244,8,5,3
133,MAFRL,0.010076,5.952835,5.92193,0.030905,8,4,4
134,MAFRL,0.010493,6.063307,6.026829,0.036478,7,4,3
135,MAFRL,0.010499,6.055814,6.021274,0.03454,7,3,4
136,MAFRL,0.009517,6.03568,6.003883,0.031797,9,6,3
137,MAFRL,0.010227,6.316643,6.274276,0.042368,7,4,3
138,MAFRL,0.00946,6.109959,6.066116,0.043843,9,1,8
139,MAFRL,0.01026,5.783206,5.742492,0.040714,8,4,4
140,MAFRL,0.010898,6.20465,6.173243,0.031407,6,3,3
141,MAFRL,0.010706,5.869813,5.837054,0.03276,7,4,3
142,MAFRL,0.011329,5.85772,5.823411,0.03431,6,3,3
143,MAFRL,0.00884,6.344133,6.308691,0.035441,10,4,6
144,MAFRL,0.009774,6.271835,6.226355,0.04548,8,0,8
145,MAFRL,0.012906,5.78043,5.744623,0.035807,4,1,3
146,MAFRL,0.010662,6.41636,6.375008,0.041352,6,3,3
147,MAFRL,0.009912,6.120876,6.08557,0.035306,8,2,6
148,MAFRL,0.009702,6.345508,6.302733,0.042775,8,4,4
149,MAFRL,0.007795,5.859848,5.824411,0.035437,14,6,8
150,MAFRL,0.009441,5.620857,5.588759,0.032098,10,4,6
151,MAFRL,0.010291,6.752619,6.713326,0.039292,6,3,3
152,MAFRL,0.01069,5.885295,5.851168,0.034126,7,3,4
153,MAFRL,0.013023,5.710291,5.675444,0.034848,4,3,1
154,MAFRL,0.009149,5.965688,5.926097,0.039591,10,3,7
155,MAFRL,0.010999,5.619589,5.589012,0.030578,7,4,3
156,MAFRL,0.007713,5.496862,5.461375,0.035486,15,7,8
157,MAFRL,0.009451,6.113421,6.077646,0.035776,9,6,3
158,MAFRL,0.008737,5.97978,5.942226,0.037554,11,4,7
159,MAFRL,0.011604,5.651087,5.613736,0.03735,6,3,3
160,MAFRL,0.010241,5.794395,5.76167,0.032725,8,4,4
161,MAFRL,0.009327,5.757857,5.718085,0.039771,10,4,6
162,MAFRL,0.00897,6.187769,6.144532,0.043237,10,7,3
163,MAFRL,0.013274,5.563329,5.530055,0.033274,4,3,1
164,MAFRL,0.011146,6.003678,5.968504,0.035173,6,3,3
165,MAFRL,0.010174,6.365994,6.324503,0.041491,7,5,2
166,MAFRL,0.009154,5.958933,5.920828,0.038106,10,5,5
167,MAFRL,0.009591,5.959546,5.922651,0.036895,9,2,7
168,MAFRL,0.010777,5.813508,5.77487,0.038638,7,4,3
169,MAFRL,0.010793,5.801559,5.761648,0.039911,7,5,2
170,MAFRL,0.006881,6.568605,6.528264,0.040341,16,6,10
171,MAFRL,0.008942,6.2212,6.17843,0.04277,10,3,7
172,MAFRL,0.011123,6.027298,5.986362,0.040936,6,2,4
173,MAFRL,0.008025,5.989364,5.957519,0.031845,13,7,6
174,MAFRL,0.008058,5.437904,5.406425,0.031478,14,10,4
175,MAFRL,0.01046,5.589969,5.557328,0.032642,8,3,5
176,MAFRL,0.012376,5.610273,5.576596,0.033677,5,2,3
177,MAFRL,0.010279,6.261808,6.224687,0.037121,7,3,4
178,MAFRL,0.015588,5.951634,5.911181,0.040453,1,1,0
179,MAFRL,0.008508,5.789431,5.750245,0.039186,12,6,6
180,MAFRL,0.010101,5.92974,5.897199,0.032541,8,4,4
181,MAFRL,0.013984,5.685273,5.647425,0.037848,3,2,1
182,MAFRL,0.010422,5.628359,5.591243,0.037116,8,3,5
183,MAFRL,0.014759,5.805307,5.772289,0.033018,2,2,0
184,MAFRL,0.009774,5.263194,5.228005,0.035189,10,7,3
185,MAFRL,0.009958,6.08376,6.037968,0.045792,8,4,4
186,MAFRL,0.00946,6.103388,6.067194,0.036194,9,3,6
187,MAFRL,0.009287,5.796646,5.764031,0.032615,10,4,6
188,MAFRL,0.010679,5.905699,5.860019,0.04568,7,3,4
189,MAFRL,0.009657,5.881138,5.851714,0.029424,9,6,3
190,MAFRL,0.009984,5.555563,5.51118,0.044383,9,4,5
191,MAFRL,0.009467,6.101788,6.058823,0.042965,9,6,3
192,MAFRL,0.010172,5.357703,5.327918,0.029785,9,5,4
193,MAFRL,0.011022,6.100817,6.069945,0.030872,6,3,3
194,MAFRL,0.010154,5.889276,5.84327,0.046007,8,5,3
195,MAFRL,0.008934,6.222769,6.190228,0.03254,10,4,6
196,MAFRL,0.011134,6.031759,5.976309,0.05545,6,1,5
197,MAFRL,0.010967,6.158427,6.113892,0.044535,6,1,5
198,MAFRL,0.01135,5.341823,5.307413,0.03441,7,3,4
199,MAFRL,0.009641,6.408839,6.367826,0.041013,8,2,6
200,MAFRL,0.010296,5.742523,5.708758,0.033765,8,6,2
201,MAFRL,0.012589,5.977976,5.939805,0.038171,4,3,1
202,MAFRL,0.009413,5.658195,5.619619,0.038576,10,6,4
203,MAFRL,0.010494,6.066815,6.025187,0.041627,7,3,4
204,MAFRL,0.009036,5.603265,5.562883,0.040382,11,7,4
205,MAFRL,0.012042,6.340523,6.299895,0.040628,4,1,3
206,MAFRL,0.008686,5.537069,5.509876,0.027193,12,6,6
207,MAFRL,0.010692,5.888511,5.848968,0.039542,7,6,1
208,MAFRL,0.010982,6.141521,6.101582,0.039939,6,5,1
209,MAFRL,0.009884,5.644071,5.614563,0.029508,9,6,3
210,MAFRL,0.011047,5.578766,5.549611,0.029155,7,4,3
211,MAFRL,0.010024,5.512393,5.472153,0.04024,9,2,7
212,MAFRL,0.013715,5.316283,5.288472,0.027811,4,2,2
213,MAFRL,0.008288,5.607459,5.560951,0.046508,13,4,9
214,MAFRL,0.010907,5.706915,5.663828,0.043087,7,3,4
215,MAFRL,0.012612,5.962998,5.925392,0.037606,4,3,1
216,MAFRL,0.012122,5.790303,5.744963,0.04534,5,1,4
217,MAFRL,0.010529,6.032149,5.993928,0.038222,7,2,5
218,MAFRL,0.013049,6.196888,6.159765,0.037123,3,1,2
219,MAFRL,0.011752,5.536875,5.505821,0.031053,6,5,1
220,MAFRL,0.011472,5.749791,5.713058,0.036733,6,0,6
221,MAFRL,0.007217,5.38671,5.352524,0.034186,17,9,8
222,MAFRL,0.00727,6.286144,6.251708,0.034436,15,4,11
223,MAFRL,0.013494,5.43802,5.407604,0.030416,4,1,3
224,MAFRL,0.010208,5.825282,5.793443,0.03184,8,5,3
225,MAFRL,0.011404,5.79334,5.766083,0.027257,6,3,3
226,MAFRL,0.010067,5.967032,5.930124,0.036907,8,3,5
227,MAFRL,0.010141,5.904312,5.856482,0.04783,8,3,5
228,MAFRL,0.010029,6.011402,5.966217,0.045185,8,5,3
229,MAFRL,0.0086,5.655964,5.624775,0.031189,12,3,9
230,MAFRL,0.008782,5.932201,5.882274,0.049926,11,6,5
231,MAFRL,0.011655,6.114389,6.076521,0.037868,5,1,4
232,MAFRL,0.011075,5.561307,5.525694,0.035613,7,3,4
233,MAFRL,0.012404,5.09192,5.058783,0.033138,6,4,2
234,MAFRL,0.01024,6.297624,6.26184,0.035783,7,1,6
235,MAFRL,0.007909,6.186321,6.138367,0.047953,13,4,9
236,MAFRL,0.011273,5.403903,5.367357,0.036546,7,4,3
237,MAFRL,0.010182,5.348359,5.318612,0.029746,9,3,6
238,MAFRL,0.012025,5.84985,5.812466,0.037384,5,2,3
239,MAFRL,0.011166,5.491749,5.451777,0.039972,7,3,4
240,MAFRL,0.012406,5.599106,5.556358,0.042749,5,0,5
241,MAFRL,0.011538,5.198598,5.163824,0.034774,7,3,4
242,MAFRL,0.010734,5.851275,5.81244,0.038835,7,4,3
243,MAFRL,0.013368,5.513057,5.476969,0.036088,4,2,2
244,MAFRL,0.009382,5.191114,5.154528,0.036587,11,7,4
245,MAFRL,0.010039,5.492998,5.45741,0.035588,9,7,2
246,MAFRL,0.013608,5.382832,5.344996,0.037836,4,1,3
247,MAFRL,0.007588,6.210496,6.174581,0.035915,14,4,10
248,MAFRL,0.009792,5.244935,5.208392,0.036543,10,5,5
249,MAFRL,0.008958,5.695867,5.65954,0.036327,11,3,8
250,MAFRL,0.012898,5.791616,5.74903,0.042586,4,2,2
251,MAFRL,0.009088,5.03809,4.999342,0.038748,12,5,7
252,MAFRL,0.008691,5.527459,5.503146,0.024313,12,5,7
253,MAFRL,0.012969,5.741627,5.707529,0.034099,4,1,3
254,MAFRL,0.011883,5.444224,5.412441,0.031784,6,1,5
255,MAFRL,0.01106,5.568368,5.53872,0.029648,7,5,2
256,MAFRL,0.009901,5.631026,5.596747,0.034279,9,3,6
257,MAFRL,0.011397,5.309768,5.269959,0.03981,7,3,4
258,MAFRL,0.012155,4.778401,4.721218,0.057183,7,3,4
259,MAFRL,0.012648,4.943568,4.902336,0.041232,6,4,2
260,MAFRL,0.012577,5.002355,4.945645,0.05671,6,2,4
261,MAFRL,0.012472,5.069636,5.012317,0.05732,6,2,4
262,MAFRL,0.010956,4.655602,4.62446,0.031142,9,6,3
263,MAFRL,0.011876,4.945417,4.917657,0.02776,7,4,3
264,MAFRL,0.009308,5.26817,5.240275,0.027894,11,6,5
265,MAFRL,0.008109,4.858409,4.82918,0.029229,15,9,6
266,MAFRL,0.008396,4.93545,4.90721,0.028241,14,10,4
267,MAFRL,0.008947,5.195356,5.175398,0.019958,12,9,3
268,MAFRL,0.009403,5.158826,5.132297,0.026529,11,8,3
269,MAFRL,0.012002,5.859332,5.828589,0.030743,5,2,3
270,MAFRL,0.011043,5.585243,5.552325,0.032918,7,5,2
271,MAFRL,0.012176,6.244412,6.209163,0.035248,4,2,2
272,MAFRL,0.008953,5.205966,5.165174,0.040792,12,6,6
273,MAFRL,0.011668,6.10461,6.066869,0.03774,5,1,4
274,MAFRL,0.012412,5.597513,5.551912,0.045602,5,3,2
275,MAFRL,0.008089,5.394474,5.359202,0.035273,14,9,5
276,MAFRL,0.009935,5.602237,5.56084,0.041397,9,6,3
277,MAFRL,0.010837,5.760753,5.723711,0.037042,7,4,3
278,MAFRL,0.012893,5.792968,5.75199,0.040979,4,1,3
279,MAFRL,0.010532,5.527872,5.491051,0.036822,8,3,5
280,MAFRL,0.011955,5.892741,5.861618,0.031123,5,2,3
281,MAFRL,0.010674,5.902381,5.864672,0.037709,7,2,5
282,MAFRL,0.010667,5.905553,5.871685,0.033868,7,4,3
283,MAFRL,0.01026,6.288636,6.242097,0.046539,7,3,4
284,MAFRL,0.008157,5.791578,5.756,0.035578,13,5,8
285,MAFRL,0.009993,6.036723,6.003643,0.03308,8,3,5
286,MAFRL,0.008602,6.656464,6.622394,0.034069,10,6,4
287,MAFRL,0.009083,6.550121,6.504824,0.045296,9,3,6
288,MAFRL,0.008433,6.388328,6.35422,0.034108,11,7,4
289,MAFRL,0.010295,6.749817,6.709503,0.040314,6,2,4
290,MAFRL,0.00997,6.565377,6.525702,0.039675,7,1,6
291,MAFRL,0.009622,6.432604,6.388231,0.044373,8,2,6
292,MAFRL,0.010072,6.966825,6.924223,0.042602,6,2,4
293,MAFRL,0.011005,6.11933,6.083416,0.035914,6,3,3
294,MAFRL,0.008225,6.19268,6.154648,0.038032,12,3,9
295,MAFRL,0.01037,6.185409,6.138565,0.046844,7,3,4
296,MAFRL,0.010876,5.729275,5.690842,0.038432,7,5,2
297,MAFRL,0.009697,5.850776,5.808435,0.042341,9,4,5
298,MAFRL,0.008066,6.4259,6.394962,0.030938,12,7,5
299,MAFRL,0.011338,5.847245,5.816647,0.030598,6,4,2
300,MAFRL,0.009045,6.600869,6.551196,0.049673,9,4,5
301,MAFRL,0.011246,6.421003,6.389029,0.031974,5,3,2
302,MAFRL,0.009726,6.816617,6.778317,0.0383,7,2,5
303,MAFRL,0.012334,6.644875,6.603809,0.041067,3,1,2
304,MAFRL,0.011131,6.01368,5.980576,0.033104,6,2,4
305,MAFRL,0.012978,6.235104,6.201824,0.03328,3,0,3
306,MAFRL,0.009729,5.80402,5.775373,0.028647,9,6,3
307,MAFRL,0.008838,5.84005,5.812228,0.027822,11,4,7
308,MAFRL,0.009699,6.338793,6.306786,0.032007,8,5,3
309,MAFRL,0.011006,6.620414,6.582122,0.038291,5,3,2
310,MAFRL,0.010254,5.278609,5.249186,0.029423,9,5,4
311,MAFRL,0.010336,5.197902,5.172144,0.025757,9,6,3
312,MAFRL,0.011421,5.78676,5.751999,0.034761,6,3,3
313,MAFRL,0.008492,6.298751,6.272718,0.026033,11,3,8
314,MAFRL,0.008503,5.787542,5.757026,0.030516,12,4,8
315,MAFRL,0.011416,6.293654,6.256084,0.037571,5,2,3
316,MAFRL,0.010383,6.158103,6.128066,0.030036,7,4,3
317,MAFRL,0.010464,6.082446,6.054031,0.028415,7,5,2
318,MAFRL,0.009732,5.804636,5.772636,0.032,9,6,3
319,MAFRL,0.009718,5.819981,5.786876,0.033105,9,4,5
320,MAFRL,0.010864,5.733034,5.701695,0.031339,7,4,3
321,MAFRL,0.010635,6.433948,6.399938,0.03401,6,2,4
322,MAFRL,0.00887,6.307959,6.27057,0.037388,10,2,8
323,MAFRL,0.010579,6.479867,6.449648,0.030219,6,5,1
324,MAFRL,0.009346,6.230689,6.196901,0.033788,9,2,7
325,MAFRL,0.009634,5.904962,5.876639,0.028324,9,6,3
326,MAFRL,0.008621,6.12643,6.096276,0.030154,11,3,8
327,MAFRL,0.01258,5.985707,5.945388,0.040319,4,3,1
328,MAFRL,0.010336,6.206758,6.171601,0.035157,7,1,6
329,MAFRL,0.010863,6.237694,6.202325,0.03537,6,3,3
330,MAFRL,0.010106,6.425077,6.391556,0.033521,7,4,3
331,MAFRL,0.011811,5.993742,5.963862,0.02988,5,2,3
332,MAFRL,0.012292,6.163538,6.132029,0.031509,4,3,1
333,MAFRL,0.00882,5.864519,5.834297,0.030222,11,5,6
334,MAFRL,0.012283,6.170965,6.1379,0.033065,4,2,2
335,MAFRL,0.010061,5.467202,5.435992,0.031209,9,5,4
336,MAFRL,0.010895,6.206908,6.175206,0.031702,6,4,2
337,MAFRL,0.008708,6.009496,5.980725,0.028771,11,2,9
338,MAFRL,0.011841,6.476036,6.441928,0.034108,4,1,3
339,MAFRL,0.009278,6.305393,6.274692,0.0307,9,2,7
340,MAFRL,0.00954,6.009453,5.978823,0.030631,9,4,5
341,MAFRL,0.007857,6.255545,6.225034,0.030511,13,4,9
342,MAFRL,0.012743,5.88444,5.843555,0.040886,4,2,2
343,MAFRL,0.012102,5.79425,5.759672,0.034578,5,2,3
344,MAFRL,0.009646,5.892647,5.864553,0.028094,9,5,4
345,MAFRL,0.010623,5.942818,5.909803,0.033015,7,2,5
346,MAFRL,0.009103,6.510687,6.482293,0.028394,9,3,6
347,MAFRL,0.008444,5.871615,5.838917,0.032698,12,5,7
348,MAFRL,0.008885,5.783507,5.751586,0.031922,11,3,8
349,MAFRL,0.009867,6.167089,6.131395,0.035695,8,2,6
350,MAFRL,0.010368,6.172346,6.14176,0.030586,7,4,3
351,MAFRL,0.010373,6.172107,6.136746,0.035362,7,1,6
352,MAFRL,0.011615,6.634919,6.606824,0.028095,4,3,1
353,MAFRL,0.009585,5.959878,5.930374,0.029504,9,3,6
354,MAFRL,0.010772,6.3167,6.279341,0.037358,6,3,3
355,MAFRL,0.01303,6.20552,6.171133,0.034388,3,1,2
356,MAFRL,0.009701,6.837433,6.805257,0.032176,7,3,4
357,MAFRL,0.007611,6.163707,6.135922,0.027785,14,4,10
358,MAFRL,0.009956,6.07654,6.040877,0.035663,8,4,4
359,MAFRL,0.007926,6.144192,6.113331,0.030861,13,7,6
360,MAFRL,0.010256,6.279632,6.24677,0.032862,7,3,4
361,MAFRL,0.010424,5.618781,5.590708,0.028073,8,3,5
362,MAFRL,0.010206,5.825157,5.795631,0.029526,8,1,7
363,MAFRL,0.008911,6.250225,6.219303,0.030922,10,6,4
364,MAFRL,0.010626,5.939361,5.907347,0.032014,7,5,2
365,MAFRL,0.010889,6.211948,6.180283,0.031665,6,2,4
366,MAFRL,0.011365,5.824726,5.796504,0.028223,6,4,2
367,MAFRL,0.010505,6.046823,6.016239,0.030585,7,4,3
368,MAFRL,0.011696,6.077594,6.047027,0.030566,5,1,4
369,MAFRL,0.011096,6.042505,6.009276,0.033229,6,3,3
370,MAFRL,0.009131,4.974477,4.948509,0.025968,12,5,7
371,MAFRL,0.009297,5.782026,5.753073,0.028953,10,6,4
372,MAFRL,0.01088,5.717957,5.688346,0.029611,7,1,6
373,MAFRL,0.009124,5.487757,5.456594,0.031163,11,5,6
374,MAFRL,0.007416,6.009448,5.98194,0.027508,15,5,10
375,MAFRL,0.010024,6.000707,5.97309,0.027617,8,4,4
376,MAFRL,0.01105,6.079077,6.046852,0.032225,6,3,3
377,MAFRL,0.010795,5.791281,5.760551,0.03073,7,5,2
378,MAFRL,0.008601,6.163024,6.122915,0.040109,11,2,9
379,MAFRL,0.013378,6.001147,5.97231,0.028837,3,0,3
380,MAFRL,0.010829,5.760765,5.731084,0.029681,7,3,4
381,MAFRL,0.012499,6.529222,6.49753,0.031692,3,2,1
382,MAFRL,0.009703,5.331035,5.303804,0.027231,10,3,7
383,MAFRL,0.01075,5.835677,5.798723,0.036955,7,3,4
384,MAFRL,0.010436,6.107905,6.079748,0.028157,7,3,4
385,MAFRL,0.012996,5.223092,5.191673,0.03142,5,1,4
386,MAFRL,0.010882,6.21768,6.186225,0.031455,6,3,3
387,MAFRL,0.011544,6.193307,6.158686,0.034621,5,1,4
388,MAFRL,0.010328,5.708238,5.679617,0.028621,8,4,4
389,MAFRL,0.010101,4.924684,4.89778,0.026904,10,8,2
390,MAFRL,0.010191,6.344286,6.308832,0.035454,7,1,6
391,MAFRL,0.009219,5.874139,5.844673,0.029467,10,5,5
392,MAFRL,0.011853,6.467863,6.43347,0.034393,4,1,3
393,MAFRL,0.012903,5.784683,5.746466,0.038216,4,3,1
394,MAFRL,0.009092,5.530428,5.494819,0.035609,11,5,6
395,MAFRL,0.011366,5.822434,5.795274,0.027161,6,3,3
396,MAFRL,0.011226,5.43844,5.404628,0.033811,7,3,4
397,MAFRL,0.008302,5.577101,5.542498,0.034603,13,7,6
398,MAFRL,0.008385,5.952361,5.922875,0.029486,12,7,5
399,MAFRL,0.014322,5.509463,5.479163,0.0303,3,1,2
400,MAFRL,0.010184,6.352953,6.315074,0.037879,7,2,5
401,MAFRL,0.009645,5.89903,5.864469,0.03456,9,4,5
402,MAFRL,0.008948,5.705109,5.672459,0.032649,11,4,7
403,MAFRL,0.009778,5.754765,5.724003,0.030762,9,3,6
404,MAFRL,0.011265,5.908822,5.873601,0.035221,6,2,4
405,MAFRL,0.010453,5.091217,5.06373,0.027487,9,6,3
406,MAFRL,0.008877,5.289609,5.261679,0.02793,12,7,5
407,MAFRL,0.011739,5.039899,5.016211,0.023687,7,5,2
408,MAFRL,0.010993,5.618271,5.594091,0.02418,7,5,2
