episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
61,MAFRL-DDQN,0.010984,5.140142,5.100533,0.039609,8,4,4
62,MAFRL-DDQN,0.014147,5.599425,5.565355,0.03407,3,3,0
63,MAFRL-DDQN,0.009834,4.696042,4.666286,0.029756,11,4,7
64,MAFRL-DDQN,0.010269,4.777535,4.733656,0.043879,10,5,5
65,MAFRL-DDQN,0.010546,5.016795,4.978193,0.038602,9,2,7
66,MAFRL-DDQN,0.011176,4.973112,4.944805,0.028307,8,3,5
67,MAFRL-DDQN,0.01063,4.940553,4.903836,0.036716,9,3,6
68,MAFRL-DDQN,0.012091,4.81197,4.765993,0.045976,7,2,5
69,MAFRL-DDQN,0.013544,4.912296,4.880152,0.032144,5,4,1
70,MAFRL-DDQN,0.011715,5.071213,5.032361,0.038852,7,2,5
71,MAFRL-DDQN,0.011294,4.895189,4.849824,0.045365,8,4,4
72,MAFRL-DDQN,0.008911,5.25781,5.218107,0.039703,12,6,6
73,MAFRL-DDQN,0.009269,4.823597,4.784406,0.03919,12,5,7
74,MAFRL-DDQN,0.012692,4.911808,4.875498,0.036311,6,5,1
75,MAFRL-DDQN,0.010269,5.269783,5.234282,0.0355,9,4,5
76,MAFRL-DDQN,0.008635,4.612994,4.577461,0.035533,14,5,9
77,MAFRL-DDQN,0.009617,4.926068,4.894934,0.031134,11,4,7
78,MAFRL-DDQN,0.009847,5.189465,5.151788,0.037676,10,4,6
79,MAFRL-DDQN,0.010958,5.156563,5.122217,0.034346,8,2,6
80,MAFRL-DDQN,0.009269,4.816603,4.785606,0.030997,12,7,5
81,MAFRL-DDQN,0.010786,5.313794,5.266376,0.047418,8,3,5
82,MAFRL-DDQN,0.009154,4.456833,4.420536,0.036297,13,10,3
83,MAFRL-DDQN,0.014041,4.656134,4.618232,0.037902,5,4,1
84,MAFRL-DDQN,0.01016,5.374449,5.338661,0.035788,9,2,7
85,MAFRL-DDQN,0.014882,5.254332,5.21591,0.038421,3,2,1
86,MAFRL-DDQN,0.009905,5.132022,5.0916,0.040422,10,4,6
87,MAFRL-DDQN,0.009856,5.677825,5.642517,0.035308,9,3,6
88,MAFRL-DDQN,0.012923,5.267039,5.234796,0.032243,5,3,2
89,MAFRL-DDQN,0.012434,5.567423,5.539726,0.027696,5,4,1
90,MAFRL-DDQN,0.010168,5.368625,5.331128,0.037497,9,3,6
91,MAFRL-DDQN,0.014515,5.429535,5.38493,0.044605,3,0,3
92,MAFRL-DDQN,0.009924,5.114518,5.072764,0.041754,10,6,4
93,MAFRL-DDQN,0.010885,5.222323,5.18288,0.039443,8,3,5
94,MAFRL-DDQN,0.011075,5.057517,5.02614,0.031377,8,6,2
95,MAFRL-DDQN,0.009108,5.015465,4.975168,0.040298,12,6,6
96,MAFRL-DDQN,0.009163,5.443306,5.40962,0.033686,11,3,8
97,MAFRL-DDQN,0.009973,5.048135,5.024489,0.023646,10,6,4
98,MAFRL-DDQN,0.011939,4.910608,4.871739,0.038868,7,4,3
99,MAFRL-DDQN,0.01581,4.866489,4.820687,0.045801,3,2,1
100,MAFRL-DDQN,0.013782,5.285572,5.252482,0.03309,4,3,1
101,MAFRL-DDQN,0.01318,5.129834,5.082776,0.047058,5,1,4
102,MAFRL-DDQN,0.015232,5.098753,5.061201,0.037552,3,2,1
103,MAFRL-DDQN,0.010478,5.079767,5.039567,0.0402,9,3,6
104,MAFRL-DDQN,0.01039,5.157362,5.12145,0.035912,9,3,6
105,MAFRL-DDQN,0.012254,5.688653,5.657768,0.030885,5,3,2
106,MAFRL-DDQN,0.015941,5.31913,5.268141,0.050989,2,1,1
107,MAFRL-DDQN,0.01023,4.804736,4.772009,0.032727,10,4,6
108,MAFRL-DDQN,0.012689,4.919309,4.876241,0.043068,6,3,3
109,MAFRL-DDQN,0.010361,5.177423,5.148727,0.028696,9,6,3
110,MAFRL-DDQN,0.012332,4.645145,4.604873,0.040272,7,4,3
111,MAFRL-DDQN,0.010135,4.893089,4.864196,0.028893,10,4,6
112,MAFRL-DDQN,0.013805,4.778037,4.740145,0.037892,5,4,1
113,MAFRL-DDQN,0.010383,5.165151,5.127024,0.038127,9,5,4
114,MAFRL-DDQN,0.014017,5.173008,5.129991,0.043017,4,3,1
115,MAFRL-DDQN,0.014076,5.145423,5.099575,0.045848,4,2,2
116,MAFRL-DDQN,0.009035,4.615589,4.562567,0.053022,13,7,6
117,MAFRL-DDQN,0.012032,5.344274,5.307493,0.036782,6,3,3
118,MAFRL-DDQN,0.010347,5.192148,5.161285,0.030863,9,4,5
119,MAFRL-DDQN,0.013155,5.143134,5.097046,0.046088,5,1,4
120,MAFRL-DDQN,0.01187,5.458157,5.420807,0.03735,6,5,1
121,MAFRL-DDQN,0.009778,5.25481,5.223636,0.031174,10,5,5
122,MAFRL-DDQN,0.01079,4.810324,4.762784,0.047541,9,3,6
123,MAFRL-DDQN,0.012538,5.512301,5.471465,0.040835,5,2,3
124,MAFRL-DDQN,0.008674,5.076989,5.023746,0.053243,13,7,6
125,MAFRL-DDQN,0.010946,5.163605,5.132462,0.031143,8,6,2
126,MAFRL-DDQN,0.011524,5.210658,5.174163,0.036495,7,1,6
127,MAFRL-DDQN,0.012585,4.477877,4.44209,0.035787,7,3,4
128,MAFRL-DDQN,0.018598,4.912014,4.87304,0.038974,1,1,0
129,MAFRL-DDQN,0.011022,5.106784,5.069404,0.037379,8,4,4
130,MAFRL-DDQN,0.012922,4.777819,4.73423,0.043589,6,1,5
131,MAFRL-DDQN,0.011,5.122511,5.087532,0.034978,8,4,4
132,MAFRL-DDQN,0.008384,4.95797,4.924706,0.033263,14,8,6
133,MAFRL-DDQN,0.008747,4.975089,4.927596,0.047492,13,7,6
134,MAFRL-DDQN,0.011529,4.700455,4.670493,0.029963,8,5,3
135,MAFRL-DDQN,0.009937,5.098995,5.059105,0.039891,10,1,9
136,MAFRL-DDQN,0.012742,5.377604,5.345114,0.03249,5,2,3
137,MAFRL-DDQN,0.01013,5.395368,5.369052,0.026316,9,6,3
138,MAFRL-DDQN,0.011472,5.254101,5.212531,0.04157,7,3,4
139,MAFRL-DDQN,0.010382,5.165229,5.12868,0.036549,9,3,6
140,MAFRL-DDQN,0.013424,4.493263,4.444336,0.048928,6,3,3
141,MAFRL-DDQN,0.009547,5.526727,5.469137,0.05759,10,5,5
142,MAFRL-DDQN,0.00885,5.331579,5.29631,0.035269,12,5,7
143,MAFRL-DDQN,0.013686,4.838911,4.802951,0.03596,5,2,3
144,MAFRL-DDQN,0.014983,5.212307,5.170061,0.042246,3,2,1
145,MAFRL-DDQN,0.013392,5.003471,4.962849,0.040622,5,3,2
146,MAFRL-DDQN,0.012175,5.248977,5.209868,0.039109,6,2,4
147,MAFRL-DDQN,0.011774,5.020363,4.990216,0.030148,7,7,0
148,MAFRL-DDQN,0.010894,5.209595,5.17639,0.033204,8,4,4
149,MAFRL-DDQN,0.011798,4.510105,4.472,0.038105,8,6,2
150,MAFRL-DDQN,0.009772,5.2652,5.229249,0.035951,10,7,3
151,MAFRL-DDQN,0.011569,4.672539,4.640477,0.032062,8,5,3
152,MAFRL-DDQN,0.015473,5.003106,4.958579,0.044527,3,1,2
153,MAFRL-DDQN,0.010864,5.242882,5.200411,0.042471,8,3,5
154,MAFRL-DDQN,0.01242,4.578832,4.54826,0.030572,7,4,3
155,MAFRL-DDQN,0.01259,4.97887,4.93894,0.039931,6,2,4
156,MAFRL-DDQN,0.011053,5.077741,5.043949,0.033792,8,6,2
157,MAFRL-DDQN,0.013564,4.903347,4.869267,0.034081,5,5,0
158,MAFRL-DDQN,0.010641,4.923443,4.894587,0.028856,9,5,4
159,MAFRL-DDQN,0.008908,4.770234,4.721519,0.048715,13,5,8
160,MAFRL-DDQN,0.010832,5.267374,5.228103,0.03927,8,2,6
161,MAFRL-DDQN,0.013303,4.547053,4.513493,0.03356,6,4,2
162,MAFRL-DDQN,0.012769,4.869049,4.827192,0.041857,6,3,3
163,MAFRL-DDQN,0.014211,5.079722,5.03217,0.047552,4,1,3
164,MAFRL-DDQN,0.010108,4.935552,4.8887,0.046852,10,2,8
165,MAFRL-DDQN,0.011566,5.187085,5.141735,0.04535,7,3,4
166,MAFRL-DDQN,0.011954,4.898405,4.86166,0.036745,7,2,5
167,MAFRL-DDQN,0.01236,5.116743,5.087559,0.029183,6,2,4
168,MAFRL-DDQN,0.012199,4.732972,4.693625,0.039347,7,2,5
169,MAFRL-DDQN,0.010188,4.853306,4.811333,0.041973,10,7,3
170,MAFRL-DDQN,0.010838,5.265114,5.222872,0.042242,8,0,8
171,MAFRL-DDQN,0.010435,4.627019,4.578097,0.048923,10,4,6
172,MAFRL-DDQN,0.011758,5.037147,5.001075,0.036072,7,5,2
173,MAFRL-DDQN,0.015034,5.196802,5.146487,0.050315,3,2,1
174,MAFRL-DDQN,0.011753,4.546707,4.504125,0.042582,8,1,7
175,MAFRL-DDQN,0.011616,4.646183,4.60479,0.041393,8,6,2
176,MAFRL-DDQN,0.01382,5.27384,5.231576,0.042265,4,2,2
177,MAFRL-DDQN,0.009732,5.297731,5.272699,0.025032,10,6,4
178,MAFRL-DDQN,0.009809,4.730381,4.690956,0.039425,11,7,4
179,MAFRL-DDQN,0.010968,5.150957,5.113657,0.0373,8,3,5
180,MAFRL-DDQN,0.00945,5.114617,5.078312,0.036305,11,6,5
181,MAFRL-DDQN,0.013468,4.458611,4.421234,0.037377,6,3,3
182,MAFRL-DDQN,0.010761,5.328483,5.289061,0.039422,8,4,4
183,MAFRL-DDQN,0.010555,5.50402,5.470906,0.033113,8,4,4
184,MAFRL-DDQN,0.010961,4.652625,4.619952,0.032674,9,3,6
185,MAFRL-DDQN,0.010111,5.418584,5.387267,0.031317,9,4,5
186,MAFRL-DDQN,0.011457,5.260811,5.224828,0.035983,7,2,5
187,MAFRL-DDQN,0.011568,4.670549,4.641862,0.028687,8,3,5
188,MAFRL-DDQN,0.01211,5.291459,5.254003,0.037455,6,3,3
189,MAFRL-DDQN,0.011409,4.797598,4.761181,0.036417,8,5,3
190,MAFRL-DDQN,0.01409,5.128632,5.093846,0.034786,4,2,2
191,MAFRL-DDQN,0.012115,4.793225,4.749617,0.043608,7,3,4
192,MAFRL-DDQN,0.011193,4.964022,4.930915,0.033107,8,4,4
193,MAFRL-DDQN,0.013127,5.153404,5.113799,0.039604,5,3,2
194,MAFRL-DDQN,0.013975,4.690204,4.651766,0.038438,5,3,2
195,MAFRL-DDQN,0.014561,4.900851,4.863728,0.037123,4,2,2
196,MAFRL-DDQN,0.011694,5.075948,5.048381,0.027567,7,4,3
197,MAFRL-DDQN,0.01126,4.911718,4.877405,0.034314,8,2,6
198,MAFRL-DDQN,0.013256,4.571768,4.540733,0.031035,6,3,3
199,MAFRL-DDQN,0.011047,4.602487,4.547005,0.055482,9,2,7
200,MAFRL-DDQN,0.014971,4.719542,4.675316,0.044226,4,1,3
201,MAFRL-DDQN,0.012309,4.672696,4.618942,0.053754,7,1,6
202,MAFRL-DDQN,0.01231,5.163615,5.119377,0.044239,6,2,4
203,MAFRL-DDQN,0.012148,4.768156,4.728093,0.040063,7,2,5
204,MAFRL-DDQN,0.012012,4.854972,4.821928,0.033044,7,5,2
205,MAFRL-DDQN,0.012238,5.211957,5.166546,0.045411,6,2,4
206,MAFRL-DDQN,0.010911,5.20271,5.160948,0.041762,8,2,6
207,MAFRL-DDQN,0.01152,4.720339,4.676242,0.044096,8,2,6
208,MAFRL-DDQN,0.009461,4.598251,4.566697,0.031554,12,7,5
209,MAFRL-DDQN,0.012148,4.763714,4.728136,0.035578,7,4,3
210,MAFRL-DDQN,0.008686,4.050628,4.008944,0.041683,15,9,6
211,MAFRL-DDQN,0.013589,4.892852,4.855321,0.037531,5,1,4
212,MAFRL-DDQN,0.011204,4.959662,4.92176,0.037902,8,5,3
213,MAFRL-DDQN,0.01267,4.932512,4.888128,0.044384,6,1,5
214,MAFRL-DDQN,0.011664,5.104548,5.070318,0.03423,7,1,6
215,MAFRL-DDQN,0.014412,4.474053,4.434491,0.039562,5,4,1
216,MAFRL-DDQN,0.011174,4.984016,4.945215,0.038802,8,1,7
217,MAFRL-DDQN,0.010396,5.147087,5.115782,0.031305,9,5,4
218,MAFRL-DDQN,0.010545,4.509626,4.480233,0.029394,10,7,3
219,MAFRL-DDQN,0.010835,5.766727,5.725161,0.041565,7,0,7
220,MAFRL-DDQN,0.012415,5.09153,5.050584,0.040946,6,3,3
221,MAFRL-DDQN,0.011655,4.608618,4.577032,0.031586,8,4,4
222,MAFRL-DDQN,0.013337,4.53612,4.493533,0.042587,6,5,1
223,MAFRL-DDQN,0.014946,5.218359,5.187812,0.030547,3,1,2
224,MAFRL-DDQN,0.011576,5.169249,5.134934,0.034315,7,2,5
225,MAFRL-DDQN,0.009822,4.715357,4.677594,0.037763,11,5,6
226,MAFRL-DDQN,0.014246,5.052733,5.0156,0.037133,4,2,2
227,MAFRL-DDQN,0.009898,4.631018,4.599627,0.031391,11,7,4
228,MAFRL-DDQN,0.011976,4.878712,4.846853,0.031859,7,3,4
229,MAFRL-DDQN,0.011845,4.471963,4.439226,0.032737,8,6,2
230,MAFRL-DDQN,0.011945,4.401834,4.368377,0.033458,8,3,5
231,MAFRL-DDQN,0.013911,4.718014,4.685162,0.032851,5,4,1
232,MAFRL-DDQN,0.012147,4.761919,4.729057,0.032862,7,3,4
233,MAFRL-DDQN,0.01375,4.810887,4.768543,0.042344,5,1,4
234,MAFRL-DDQN,0.010312,4.723921,4.694938,0.028983,10,4,6
235,MAFRL-DDQN,0.009927,5.105895,5.069854,0.03604,10,5,5
236,MAFRL-DDQN,0.013916,5.217059,5.182614,0.034445,4,2,2
237,MAFRL-DDQN,0.009807,5.228133,5.192956,0.035177,10,5,5
238,MAFRL-DDQN,0.01348,4.448182,4.414836,0.033346,6,4,2
239,MAFRL-DDQN,0.01353,4.924136,4.887321,0.036816,5,3,2
240,MAFRL-DDQN,0.009902,4.624991,4.596117,0.028874,11,7,4
241,MAFRL-DDQN,0.012509,5.02565,4.990989,0.034661,6,3,3
242,MAFRL-DDQN,0.011129,4.514874,4.482337,0.032538,9,5,4
243,MAFRL-DDQN,0.0105,5.054724,5.02012,0.034603,9,5,4
244,MAFRL-DDQN,0.013481,4.951759,4.91389,0.037868,5,3,2
245,MAFRL-DDQN,0.011591,5.171604,5.122491,0.049112,7,5,2
246,MAFRL-DDQN,0.014457,4.959935,4.912537,0.047397,4,1,3
247,MAFRL-DDQN,0.011301,5.379324,5.345436,0.033889,7,3,4
248,MAFRL-DDQN,0.012094,4.799337,4.765263,0.034074,7,2,5
249,MAFRL-DDQN,0.011556,5.183789,5.150057,0.033732,7,1,6
250,MAFRL-DDQN,0.011754,5.039476,5.004234,0.035242,7,1,6
251,MAFRL-DDQN,0.00965,5.396466,5.358601,0.037865,10,2,8
252,MAFRL-DDQN,0.013184,5.12058,5.081054,0.039527,5,3,2
253,MAFRL-DDQN,0.014467,4.446576,4.408506,0.03807,5,2,3
254,MAFRL-DDQN,0.012461,4.557025,4.521774,0.035251,7,5,2
255,MAFRL-DDQN,0.009516,5.03605,5.005691,0.030359,11,3,8
256,MAFRL-DDQN,0.009979,5.553136,5.517239,0.035896,9,5,4
257,MAFRL-DDQN,0.012756,4.378873,4.335398,0.043475,7,1,6
258,MAFRL-DDQN,0.011393,4.803483,4.774651,0.028833,8,6,2
259,MAFRL-DDQN,0.01008,4.448922,4.417208,0.031714,11,7,4
260,MAFRL-DDQN,0.013747,4.800864,4.771354,0.02951,5,3,2
261,MAFRL-DDQN,0.010718,4.357786,4.326553,0.031233,10,6,4
262,MAFRL-DDQN,0.00994,4.591291,4.557362,0.033929,11,5,6
263,MAFRL-DDQN,0.012273,5.170577,5.145264,0.025313,6,4,2
264,MAFRL-DDQN,0.010194,4.83461,4.806873,0.027737,10,10,0
265,MAFRL-DDQN,0.008818,4.87145,4.836911,0.034539,13,9,4
266,MAFRL-DDQN,0.012176,4.242086,4.209448,0.032638,8,6,2
267,MAFRL-DDQN,0.009009,5.627163,5.597641,0.029522,11,2,9
268,MAFRL-DDQN,0.012553,4.995203,4.962865,0.032338,6,3,3
269,MAFRL-DDQN,0.013439,4.973034,4.937227,0.035808,5,2,3
270,MAFRL-DDQN,0.016604,4.063368,4.01812,0.045249,4,3,1
271,MAFRL-DDQN,0.009966,4.555609,4.531316,0.024293,11,6,5
272,MAFRL-DDQN,0.014796,4.788568,4.755051,0.033517,4,2,2
273,MAFRL-DDQN,0.011971,4.384125,4.350191,0.033934,8,2,6
274,MAFRL-DDQN,0.010957,5.153187,5.123902,0.029284,8,4,4
275,MAFRL-DDQN,0.009359,4.710692,4.68156,0.029132,12,10,2
276,MAFRL-DDQN,0.013352,5.022232,4.985842,0.03639,5,2,3
277,MAFRL-DDQN,0.012967,4.739202,4.708764,0.030438,6,6,0
278,MAFRL-DDQN,0.014626,5.367853,5.333827,0.034026,3,1,2
279,MAFRL-DDQN,0.01138,5.317048,5.284225,0.032823,7,4,3
280,MAFRL-DDQN,0.010195,5.339079,5.305749,0.03333,9,4,5
281,MAFRL-DDQN,0.009751,5.280774,5.252107,0.028667,10,3,7
282,MAFRL-DDQN,0.012016,4.851372,4.819213,0.032159,7,3,4
283,MAFRL-DDQN,0.010214,4.818879,4.787092,0.031788,10,5,5
284,MAFRL-DDQN,0.008368,4.984634,4.94651,0.038124,14,7,7
285,MAFRL-DDQN,0.010266,5.27278,5.237871,0.034909,9,4,5
286,MAFRL-DDQN,0.012426,5.085245,5.043534,0.041711,6,4,2
287,MAFRL-DDQN,0.014474,4.940807,4.905486,0.035321,4,1,3
288,MAFRL-DDQN,0.011277,4.895073,4.864713,0.03036,8,4,4
289,MAFRL-DDQN,0.009494,5.56103,5.529333,0.031697,10,4,6
290,MAFRL-DDQN,0.011388,5.317533,5.276875,0.040657,7,3,4
291,MAFRL-DDQN,0.010914,5.191677,5.15909,0.032587,8,3,5
292,MAFRL-DDQN,0.01129,4.887698,4.854292,0.033407,8,4,4
293,MAFRL-DDQN,0.012125,5.276064,5.244189,0.031875,6,4,2
294,MAFRL-DDQN,0.010362,5.183306,5.146914,0.036392,9,4,5
295,MAFRL-DDQN,0.012578,5.48437,5.446847,0.037523,5,1,4
296,MAFRL-DDQN,0.01035,5.192355,5.158077,0.034278,9,2,7
297,MAFRL-DDQN,0.012373,4.612381,4.579083,0.033298,7,5,2
298,MAFRL-DDQN,0.012548,4.998513,4.966129,0.032384,6,1,5
299,MAFRL-DDQN,0.010496,5.057394,5.024578,0.032816,9,5,4
300,MAFRL-DDQN,0.010349,5.192309,5.159008,0.033301,9,3,6
301,MAFRL-DDQN,0.010573,5.484132,5.455534,0.028598,8,5,3
302,MAFRL-DDQN,0.012133,6.275366,6.238551,0.036815,4,1,3
303,MAFRL-DDQN,0.009098,6.019231,5.988753,0.030478,10,3,7
304,MAFRL-DDQN,0.009723,5.813047,5.781515,0.031533,9,7,2
305,MAFRL-DDQN,0.009201,5.901445,5.864928,0.036517,10,3,7
306,MAFRL-DDQN,0.011174,5.978541,5.94637,0.032171,6,5,1
307,MAFRL-DDQN,0.009478,6.083047,6.047716,0.035331,9,2,7
308,MAFRL-DDQN,0.013316,5.535753,5.506724,0.029028,4,2,2
309,MAFRL-DDQN,0.009912,6.115044,6.085908,0.029136,8,2,6
310,MAFRL-DDQN,0.011009,6.11272,6.08054,0.03218,6,3,3
311,MAFRL-DDQN,0.011474,5.241952,5.212613,0.029339,7,7,0
312,MAFRL-DDQN,0.010231,5.797285,5.771699,0.025587,8,4,4
313,MAFRL-DDQN,0.008545,6.234033,6.199712,0.034321,11,4,7
314,MAFRL-DDQN,0.009624,5.919573,5.887747,0.031826,9,5,4
315,MAFRL-DDQN,0.011552,6.191409,6.15262,0.03879,5,3,2
316,MAFRL-DDQN,0.00903,6.103686,6.070266,0.033421,10,6,4
317,MAFRL-DDQN,0.007742,5.95079,5.913344,0.037446,14,6,8
318,MAFRL-DDQN,0.010858,5.740834,5.706267,0.034567,7,2,5
319,MAFRL-DDQN,0.008876,5.788672,5.764273,0.0244,11,3,8
320,MAFRL-DDQN,0.010487,6.067407,6.031692,0.035715,7,1,6
321,MAFRL-DDQN,0.00944,6.126623,6.09012,0.036503,9,3,6
322,MAFRL-DDQN,0.012851,6.313876,6.27759,0.036285,3,1,2
323,MAFRL-DDQN,0.007494,6.370964,6.340123,0.03084,14,6,8
324,MAFRL-DDQN,0.010614,5.958723,5.917562,0.041162,7,2,5
325,MAFRL-DDQN,0.012316,5.648148,5.616624,0.031525,5,4,1
326,MAFRL-DDQN,0.010983,6.136932,6.101788,0.035143,6,4,2
327,MAFRL-DDQN,0.010415,6.63261,6.597593,0.035017,6,2,4
328,MAFRL-DDQN,0.011745,5.541377,5.511613,0.029764,6,5,1
329,MAFRL-DDQN,0.011377,5.818166,5.786118,0.032048,6,1,5
330,MAFRL-DDQN,0.00962,5.919778,5.892345,0.027433,9,4,5
331,MAFRL-DDQN,0.010605,5.967184,5.925397,0.041786,7,1,6
332,MAFRL-DDQN,0.008822,5.869832,5.831308,0.038524,11,7,4
333,MAFRL-DDQN,0.01057,5.484985,5.457905,0.02708,8,6,2
334,MAFRL-DDQN,0.011363,5.827895,5.797814,0.030082,6,4,2
335,MAFRL-DDQN,0.009684,6.360403,6.322635,0.037768,8,4,4
336,MAFRL-DDQN,0.009425,6.136547,6.107484,0.029063,9,6,3
337,MAFRL-DDQN,0.008595,6.167687,6.131066,0.036621,11,4,7
338,MAFRL-DDQN,0.010365,6.17517,6.14493,0.03024,7,1,6
339,MAFRL-DDQN,0.009876,5.653586,5.622451,0.031135,9,4,5
340,MAFRL-DDQN,0.009837,6.198464,6.162588,0.035876,8,2,6
341,MAFRL-DDQN,0.01017,5.86086,5.829197,0.031663,8,6,2
342,MAFRL-DDQN,0.010673,5.892464,5.866988,0.025476,7,6,1
343,MAFRL-DDQN,0.009956,6.077369,6.040282,0.037087,8,5,3
344,MAFRL-DDQN,0.007957,6.091603,6.064317,0.027286,13,6,7
345,MAFRL-DDQN,0.010722,5.857983,5.822674,0.03531,7,4,3
346,MAFRL-DDQN,0.012231,6.704988,6.672902,0.032086,3,1,2
347,MAFRL-DDQN,0.010286,6.253539,6.218809,0.03473,7,3,4
348,MAFRL-DDQN,0.010795,6.296026,6.26034,0.035686,6,2,4
349,MAFRL-DDQN,0.009419,6.150468,6.112483,0.037985,9,4,5
350,MAFRL-DDQN,0.009115,5.997462,5.967777,0.029685,10,4,6
351,MAFRL-DDQN,0.010652,5.915651,5.88453,0.031121,7,2,5
352,MAFRL-DDQN,0.011565,5.676877,5.643553,0.033324,6,4,2
353,MAFRL-DDQN,0.010472,5.578587,5.546217,0.032371,8,6,2
354,MAFRL-DDQN,0.012055,6.323907,6.292144,0.031763,4,1,3
355,MAFRL-DDQN,0.00907,6.061517,6.021172,0.040345,10,1,9
356,MAFRL-DDQN,0.008223,6.199912,6.15683,0.043081,12,4,8
