episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
108,MAFRL-DDQN,0.008575,5.183596,5.158695,0.024901,13,5,8
109,MAFRL-DDQN,0.012842,5.314755,5.284181,0.030574,5,3,2
110,MAFRL-DDQN,0.010263,5.26886,5.240566,0.028294,9,4,5
111,MAFRL-DDQN,0.00994,5.085738,5.058013,0.027725,10,8,2
112,MAFRL-DDQN,0.013293,5.553977,5.519276,0.034701,4,1,3
113,MAFRL-DDQN,0.013369,5.513091,5.476536,0.036555,4,1,3
114,MAFRL-DDQN,0.010072,4.96496,4.924971,0.039988,10,6,4
115,MAFRL-DDQN,0.009712,4.819964,4.793421,0.026543,11,5,6
116,MAFRL-DDQN,0.010846,5.249362,5.216455,0.032907,8,3,5
117,MAFRL-DDQN,0.009237,5.355547,5.322751,0.032796,11,5,6
118,MAFRL-DDQN,0.010149,5.385284,5.350098,0.035186,9,4,5
119,MAFRL-DDQN,0.009022,5.114618,5.080649,0.033969,12,5,7
120,MAFRL-DDQN,0.008704,4.518603,4.486388,0.032216,14,9,5
121,MAFRL-DDQN,0.010103,5.426631,5.395232,0.0314,9,5,4
122,MAFRL-DDQN,0.01297,5.240468,5.206737,0.033731,5,4,1
123,MAFRL-DDQN,0.011912,4.919943,4.891888,0.028054,7,4,3
124,MAFRL-DDQN,0.009455,5.11005,5.072437,0.037613,11,6,5
125,MAFRL-DDQN,0.01114,5.508172,5.473292,0.03488,7,2,5
126,MAFRL-DDQN,0.010163,5.362552,5.337407,0.025145,9,7,2
127,MAFRL-DDQN,0.010409,5.63402,5.604186,0.029835,8,4,4
128,MAFRL-DDQN,0.01193,4.908636,4.879465,0.029171,7,4,3
129,MAFRL-DDQN,0.011046,5.077897,5.050191,0.027705,8,7,1
130,MAFRL-DDQN,0.009296,5.790914,5.753115,0.037799,10,3,7
131,MAFRL-DDQN,0.011487,4.731309,4.702355,0.028954,8,5,3
132,MAFRL-DDQN,0.00947,5.089591,5.055913,0.033678,11,5,6
133,MAFRL-DDQN,0.011112,5.021795,4.996517,0.025278,8,5,3
134,MAFRL-DDQN,0.008976,5.163665,5.138215,0.02545,12,8,4
135,MAFRL-DDQN,0.011476,5.745504,5.710676,0.034828,6,3,3
136,MAFRL-DDQN,0.009756,4.27511,4.24679,0.028319,12,10,2
137,MAFRL-DDQN,0.013307,5.046322,5.011414,0.034908,5,1,4
138,MAFRL-DDQN,0.010446,5.101754,5.069864,0.03189,9,5,4
139,MAFRL-DDQN,0.013111,5.149425,5.124579,0.024846,5,4,1
140,MAFRL-DDQN,0.009961,5.563575,5.535925,0.02765,9,5,4
141,MAFRL-DDQN,0.009019,5.611831,5.584467,0.027364,11,6,5
142,MAFRL-DDQN,0.011575,4.662871,4.636289,0.026582,8,8,0
143,MAFRL-DDQN,0.011061,5.563221,5.538538,0.024682,7,4,3
144,MAFRL-DDQN,0.009342,5.230764,5.201056,0.029708,11,6,5
145,MAFRL-DDQN,0.012703,4.903817,4.868649,0.035168,6,2,4
146,MAFRL-DDQN,0.010507,5.050549,5.014121,0.036428,9,5,4
147,MAFRL-DDQN,0.011093,4.539875,4.511781,0.028094,9,5,4
148,MAFRL-DDQN,0.010168,4.860437,4.831575,0.028862,10,8,2
149,MAFRL-DDQN,0.009314,5.266003,5.232672,0.033331,11,6,5
150,MAFRL-DDQN,0.008887,5.279389,5.250063,0.029326,12,6,6
151,MAFRL-DDQN,0.009917,5.106826,5.080572,0.026254,10,5,5
152,MAFRL-DDQN,0.011404,4.798834,4.765229,0.033604,8,4,4
153,MAFRL-DDQN,0.010903,5.200914,5.16882,0.032094,8,3,5
154,MAFRL-DDQN,0.012749,4.875866,4.840079,0.035788,6,4,2
155,MAFRL-DDQN,0.009023,5.109149,5.079747,0.029403,12,7,5
156,MAFRL-DDQN,0.008137,4.816433,4.786375,0.030059,15,6,9
157,MAFRL-DDQN,0.010026,4.996773,4.971013,0.02576,10,7,3
158,MAFRL-DDQN,0.008929,5.222176,5.196806,0.02537,12,6,6
159,MAFRL-DDQN,0.009869,5.158984,5.129477,0.029507,10,6,4
160,MAFRL-DDQN,0.008611,5.13977,5.109853,0.029917,13,7,6
161,MAFRL-DDQN,0.01012,4.91008,4.878278,0.031803,10,7,3
162,MAFRL-DDQN,0.010169,4.857779,4.830616,0.027163,10,5,5
163,MAFRL-DDQN,0.013264,5.570508,5.535738,0.034771,4,2,2
164,MAFRL-DDQN,0.011906,5.423158,5.39682,0.026338,6,3,3
165,MAFRL-DDQN,0.0108,4.786414,4.756397,0.030017,9,5,4
166,MAFRL-DDQN,0.010196,4.842304,4.804109,0.038195,10,7,3
167,MAFRL-DDQN,0.010205,5.327019,5.295521,0.031499,9,4,5
168,MAFRL-DDQN,0.0093,5.273959,5.249957,0.024002,11,5,6
169,MAFRL-DDQN,0.011328,5.35122,5.324673,0.026547,7,6,1
170,MAFRL-DDQN,0.014731,5.315427,5.285652,0.029775,3,2,1
171,MAFRL-DDQN,0.008722,4.488585,4.462012,0.026573,14,8,6
172,MAFRL-DDQN,0.009529,5.016452,4.99123,0.025221,11,6,5
173,MAFRL-DDQN,0.010596,4.962491,4.935204,0.027287,9,5,4
174,MAFRL-DDQN,0.009008,5.633307,5.598195,0.035112,11,5,6
175,MAFRL-DDQN,0.009736,4.803286,4.768006,0.035279,11,7,4
176,MAFRL-DDQN,0.010332,5.205263,5.176016,0.029246,9,4,5
177,MAFRL-DDQN,0.011264,4.90409,4.875258,0.028832,8,4,4
178,MAFRL-DDQN,0.012489,5.034988,5.003655,0.031332,6,4,2
179,MAFRL-DDQN,0.008856,5.316835,5.288457,0.028378,12,7,5
180,MAFRL-DDQN,0.010514,5.036532,5.008263,0.028269,9,5,4
181,MAFRL-DDQN,0.013124,5.145549,5.116864,0.028685,5,2,3
182,MAFRL-DDQN,0.012044,4.835847,4.799065,0.036782,7,3,4
183,MAFRL-DDQN,0.008276,5.61422,5.579849,0.034371,13,5,8
184,MAFRL-DDQN,0.009813,5.718314,5.687793,0.030521,9,6,3
185,MAFRL-DDQN,0.010905,5.19379,5.167605,0.026185,8,2,6
186,MAFRL-DDQN,0.010152,4.881284,4.84711,0.034174,10,6,4
187,MAFRL-DDQN,0.00971,5.32379,5.295739,0.028051,10,4,6
188,MAFRL-DDQN,0.011125,5.517112,5.485758,0.031354,7,3,4
189,MAFRL-DDQN,0.010003,5.024377,4.993909,0.030468,10,6,4
190,MAFRL-DDQN,0.011317,5.362826,5.333488,0.029337,7,4,3
191,MAFRL-DDQN,0.010302,5.233811,5.203545,0.030266,9,7,2
192,MAFRL-DDQN,0.010328,5.211327,5.179147,0.032179,9,5,4
193,MAFRL-DDQN,0.010482,5.073433,5.036348,0.037084,9,4,5
194,MAFRL-DDQN,0.009829,4.699466,4.671083,0.028383,11,9,2
195,MAFRL-DDQN,0.013234,5.089127,5.052372,0.036755,5,2,3
196,MAFRL-DDQN,0.010128,5.405888,5.369612,0.036276,9,5,4
197,MAFRL-DDQN,0.011361,4.828794,4.799332,0.029462,8,5,3
198,MAFRL-DDQN,0.016276,4.669908,4.64122,0.028688,3,2,1
199,MAFRL-DDQN,0.010049,4.980665,4.947583,0.033082,10,7,3
200,MAFRL-DDQN,0.009469,5.081469,5.058745,0.022723,11,10,1
201,MAFRL-DDQN,0.010363,4.176166,4.146783,0.029383,11,7,4
202,MAFRL-DDQN,0.009915,5.10733,5.083399,0.023931,10,6,4
203,MAFRL-DDQN,0.009457,5.105784,5.070146,0.035639,11,7,4
204,MAFRL-DDQN,0.011702,5.075266,5.042058,0.033208,7,3,4
205,MAFRL-DDQN,0.010796,4.786307,4.760208,0.026099,9,8,1
206,MAFRL-DDQN,0.012138,4.766936,4.735623,0.031314,7,6,1
207,MAFRL-DDQN,0.010157,5.371656,5.342667,0.028988,9,3,6
208,MAFRL-DDQN,0.011126,5.020171,4.984617,0.035554,8,4,4
209,MAFRL-DDQN,0.01436,4.988764,4.961134,0.027631,4,2,2
210,MAFRL-DDQN,0.009313,5.262991,5.23491,0.028082,11,7,4
211,MAFRL-DDQN,0.007972,5.077833,5.040488,0.037345,15,6,9
212,MAFRL-DDQN,0.011573,5.168006,5.138016,0.02999,7,2,5
213,MAFRL-DDQN,0.010592,4.967006,4.938251,0.028755,9,6,3
214,MAFRL-DDQN,0.014446,4.952451,4.918971,0.03348,4,2,2
215,MAFRL-DDQN,0.010073,4.952163,4.924545,0.027618,10,7,3
216,MAFRL-DDQN,0.009191,4.905698,4.877503,0.028194,12,8,4
217,MAFRL-DDQN,0.009899,4.63276,4.598251,0.034509,11,8,3
218,MAFRL-DDQN,0.010539,5.014479,4.986037,0.028442,9,5,4
219,MAFRL-DDQN,0.012395,5.099661,5.064493,0.035167,6,3,3
220,MAFRL-DDQN,0.010601,4.470722,4.429163,0.041559,10,4,6
221,MAFRL-DDQN,0.011254,4.917355,4.882396,0.034959,8,5,3
222,MAFRL-DDQN,0.00905,5.078742,5.046853,0.031888,12,9,3
223,MAFRL-DDQN,0.011589,4.65745,4.625532,0.031918,8,3,5
224,MAFRL-DDQN,0.012169,5.24431,5.214847,0.029462,6,3,3
225,MAFRL-DDQN,0.008982,5.161324,5.130844,0.03048,12,5,7
226,MAFRL-DDQN,0.011678,5.097449,5.059478,0.037971,7,6,1
227,MAFRL-DDQN,0.012246,5.202173,5.161562,0.040612,6,2,4
228,MAFRL-DDQN,0.008769,4.932875,4.900238,0.032637,13,6,7
229,MAFRL-DDQN,0.010092,5.441756,5.404897,0.036859,9,4,5
230,MAFRL-DDQN,0.012598,4.967029,4.934448,0.032581,6,5,1
231,MAFRL-DDQN,0.013606,5.375984,5.346705,0.02928,4,1,3
232,MAFRL-DDQN,0.012543,5.002727,4.969467,0.03326,6,2,4
233,MAFRL-DDQN,0.012435,5.571015,5.538285,0.03273,5,2,3
234,MAFRL-DDQN,0.01007,5.458609,5.427872,0.030738,9,4,5
235,MAFRL-DDQN,0.012716,4.900762,4.859786,0.040975,6,1,5
236,MAFRL-DDQN,0.011815,5.492035,5.461068,0.030967,6,6,0
237,MAFRL-DDQN,0.010028,4.508675,4.468359,0.040317,11,8,3
238,MAFRL-DDQN,0.014214,4.572827,4.53122,0.041607,5,3,2
239,MAFRL-DDQN,0.008968,5.179302,5.147878,0.031424,12,6,6
240,MAFRL-DDQN,0.009186,5.413944,5.383232,0.030713,11,5,6
241,MAFRL-DDQN,0.010603,4.968505,4.927526,0.040979,9,5,4
242,MAFRL-DDQN,0.00959,4.957671,4.924579,0.033092,11,7,4
243,MAFRL-DDQN,0.012525,5.007556,4.981772,0.025784,6,5,1
244,MAFRL-DDQN,0.011066,5.065041,5.033539,0.031502,8,6,2
245,MAFRL-DDQN,0.010973,5.143266,5.110348,0.032918,8,3,5
246,MAFRL-DDQN,0.010728,4.851952,4.817982,0.03397,9,4,5
247,MAFRL-DDQN,0.012301,4.655073,4.626929,0.028144,7,5,2
248,MAFRL-DDQN,0.012679,4.925776,4.882835,0.042942,6,3,3
249,MAFRL-DDQN,0.013843,4.76694,4.719367,0.047572,5,4,1
250,MAFRL-DDQN,0.010561,4.997605,4.965225,0.032379,9,6,3
251,MAFRL-DDQN,0.009419,4.155595,4.112552,0.043043,13,6,7
252,MAFRL-DDQN,0.013054,5.19014,5.157222,0.032918,5,4,1
253,MAFRL-DDQN,0.010478,5.588563,5.538566,0.049996,8,2,6
254,MAFRL-DDQN,0.00916,4.940013,4.914032,0.02598,12,7,5
255,MAFRL-DDQN,0.009023,5.115155,5.079055,0.0361,12,6,6
256,MAFRL-DDQN,0.008835,4.848563,4.815447,0.033116,13,6,7
257,MAFRL-DDQN,0.012841,4.819725,4.783873,0.035852,6,5,1
258,MAFRL-DDQN,0.01062,4.947561,4.912978,0.034583,9,3,6
259,MAFRL-DDQN,0.012503,5.022941,4.995218,0.027723,6,5,1
260,MAFRL-DDQN,0.009426,5.141776,5.105554,0.036222,11,3,8
261,MAFRL-DDQN,0.009001,4.137908,4.107173,0.030735,14,7,7
262,MAFRL-DDQN,0.009276,5.309462,5.277699,0.031763,11,8,3
263,MAFRL-DDQN,0.011674,5.100135,5.062076,0.038059,7,2,5
264,MAFRL-DDQN,0.010332,5.210198,5.175413,0.034785,9,5,4
265,MAFRL-DDQN,0.010207,5.323804,5.294534,0.02927,9,2,7
266,MAFRL-DDQN,0.014607,5.382758,5.34171,0.041049,3,1,2
267,MAFRL-DDQN,0.01099,5.131167,5.095693,0.035475,8,5,3
268,MAFRL-DDQN,0.00884,5.344992,5.309013,0.035979,12,6,6
269,MAFRL-DDQN,0.012913,5.279347,5.240388,0.038959,5,3,2
270,MAFRL-DDQN,0.01263,5.4465,5.414671,0.031829,5,3,2
271,MAFRL-DDQN,0.011056,5.077815,5.04132,0.036495,8,6,2
272,MAFRL-DDQN,0.012905,5.777822,5.745921,0.0319,4,1,3
273,MAFRL-DDQN,0.01323,5.082529,5.056131,0.026398,5,3,2
274,MAFRL-DDQN,0.009382,5.184858,5.156392,0.028465,11,8,3
275,MAFRL-DDQN,0.014204,5.074428,5.036584,0.037844,4,1,3
276,MAFRL-DDQN,0.010621,4.950755,4.911287,0.039468,9,4,5
277,MAFRL-DDQN,0.009027,5.103659,5.075601,0.028057,12,6,6
278,MAFRL-DDQN,0.011969,5.388372,5.351231,0.037141,6,2,4
279,MAFRL-DDQN,0.012774,4.855499,4.825668,0.02983,6,5,1
280,MAFRL-DDQN,0.014909,5.732176,5.70436,0.027816,2,1,1
281,MAFRL-DDQN,0.011163,4.984177,4.955354,0.028823,8,6,2
282,MAFRL-DDQN,0.010574,5.488024,5.453509,0.034515,8,3,5
283,MAFRL-DDQN,0.009139,4.967669,4.939188,0.028481,12,6,6
284,MAFRL-DDQN,0.009548,5.498875,5.470519,0.028355,10,7,3
285,MAFRL-DDQN,0.010355,4.690904,4.653167,0.037737,10,5,5
286,MAFRL-DDQN,0.010773,4.80953,4.779345,0.030185,9,5,4
287,MAFRL-DDQN,0.009625,4.915341,4.886308,0.029033,11,6,5
288,MAFRL-DDQN,0.009849,5.185004,5.149472,0.035531,10,4,6
289,MAFRL-DDQN,0.010004,5.027689,4.992231,0.035459,10,4,6
290,MAFRL-DDQN,0.008477,4.328024,4.292686,0.035338,15,8,7
291,MAFRL-DDQN,0.011728,4.556043,4.523471,0.032572,8,7,1
292,MAFRL-DDQN,0.01282,4.832562,4.796969,0.035593,6,4,2
293,MAFRL-DDQN,0.011551,5.18339,5.154076,0.029314,7,4,3
294,MAFRL-DDQN,0.013432,5.475084,5.44185,0.033234,4,2,2
295,MAFRL-DDQN,0.013518,4.926552,4.894477,0.032075,5,2,3
296,MAFRL-DDQN,0.010763,5.317822,5.288231,0.029592,8,3,5
297,MAFRL-DDQN,0.009373,4.691115,4.666265,0.02485,12,8,4
298,MAFRL-DDQN,0.00926,5.824153,5.79653,0.027624,10,4,6
299,MAFRL-DDQN,0.009549,5.002034,4.969207,0.032827,11,6,5
300,MAFRL-DDQN,0.008855,4.821968,4.789995,0.031973,13,7,6
301,MAFRL-DDQN,0.009204,4.890048,4.86267,0.027379,12,6,6
302,MAFRL-DDQN,0.010811,4.771831,4.747592,0.02424,9,8,1
303,MAFRL-DDQN,0.01187,4.947655,4.922222,0.025433,7,5,2
304,MAFRL-DDQN,0.014137,5.10129,5.070577,0.030713,4,2,2
305,MAFRL-DDQN,0.00905,5.57524,5.546224,0.029016,11,5,6
306,MAFRL-DDQN,0.01042,5.624932,5.593773,0.03116,8,2,6
307,MAFRL-DDQN,0.012404,5.087837,5.05873,0.029107,6,6,0
308,MAFRL-DDQN,0.009667,4.869402,4.842129,0.027272,11,4,7
309,MAFRL-DDQN,0.00907,5.050565,5.022309,0.028257,12,7,5
310,MAFRL-DDQN,0.011235,4.924147,4.897843,0.026303,8,5,3
311,MAFRL-DDQN,0.008259,5.131452,5.105856,0.025596,14,9,5
312,MAFRL-DDQN,0.008663,5.066762,5.040292,0.02647,13,9,4
313,MAFRL-DDQN,0.007804,5.339327,5.311358,0.027969,15,9,6
314,MAFRL-DDQN,0.009721,5.310388,5.284678,0.02571,10,6,4
315,MAFRL-DDQN,0.010164,5.862301,5.836496,0.025805,8,4,4
316,MAFRL-DDQN,0.009215,5.373971,5.349511,0.02446,11,6,5
317,MAFRL-DDQN,0.009292,5.289928,5.258658,0.03127,11,6,5
318,MAFRL-DDQN,0.008992,5.145729,5.117704,0.028025,12,7,5
319,MAFRL-DDQN,0.008518,4.759631,4.737884,0.021747,14,11,3
320,MAFRL-DDQN,0.010631,4.426641,4.404219,0.022422,10,9,1
321,MAFRL-DDQN,0.009319,5.251459,5.228166,0.023293,11,7,4
322,MAFRL-DDQN,0.008475,5.32236,5.296667,0.025694,13,5,8
323,MAFRL-DDQN,0.01202,4.841169,4.816847,0.024322,7,7,0
324,MAFRL-DDQN,0.011704,6.071107,6.040819,0.030288,5,2,3
325,MAFRL-DDQN,0.00991,5.112825,5.08855,0.024275,10,4,6
326,MAFRL-DDQN,0.00977,5.763004,5.732433,0.030572,9,6,3
327,MAFRL-DDQN,0.008245,5.657325,5.625204,0.032121,13,5,8
328,MAFRL-DDQN,0.010428,5.115347,5.086668,0.028678,9,6,3
329,MAFRL-DDQN,0.010612,5.44589,5.420809,0.025081,8,7,1
330,MAFRL-DDQN,0.009327,5.744141,5.718824,0.025316,10,5,5
331,MAFRL-DDQN,0.009102,5.007061,4.984772,0.022289,12,7,5
332,MAFRL-DDQN,0.008454,5.354199,5.326213,0.027986,13,4,9
333,MAFRL-DDQN,0.011314,5.36742,5.335142,0.032278,7,3,4
334,MAFRL-DDQN,0.010617,4.941128,4.916677,0.024451,9,7,2
335,MAFRL-DDQN,0.009135,4.970062,4.94407,0.025992,12,10,2
336,MAFRL-DDQN,0.009587,5.459566,5.427941,0.031625,10,7,3
337,MAFRL-DDQN,0.008224,5.180479,5.156438,0.024041,14,7,7
338,MAFRL-DDQN,0.008765,4.929264,4.906978,0.022285,13,10,3
339,MAFRL-DDQN,0.010218,5.313307,5.283839,0.029469,9,6,3
340,MAFRL-DDQN,0.009603,5.439284,5.410155,0.02913,10,4,6
341,MAFRL-DDQN,0.008059,5.427259,5.406156,0.021104,14,9,5
342,MAFRL-DDQN,0.009878,5.148717,5.120453,0.028264,10,8,2
343,MAFRL-DDQN,0.010403,5.636388,5.609992,0.026396,8,5,3
344,MAFRL-DDQN,0.011739,5.041492,5.015771,0.02572,7,5,2
345,MAFRL-DDQN,0.010212,5.314727,5.28939,0.025337,9,5,4
346,MAFRL-DDQN,0.013937,5.195952,5.172664,0.023288,4,4,0
347,MAFRL-DDQN,0.012937,5.253706,5.227299,0.026407,5,3,2
348,MAFRL-DDQN,0.009824,5.20407,5.176618,0.027452,10,6,4
349,MAFRL-DDQN,0.011287,5.882702,5.857338,0.025363,6,3,3
350,MAFRL-DDQN,0.00975,5.285555,5.25336,0.032195,10,3,7
351,MAFRL-DDQN,0.008927,5.226979,5.19917,0.027808,12,9,3
352,MAFRL-DDQN,0.012226,5.706269,5.676038,0.030231,5,3,2
353,MAFRL-DDQN,0.013862,5.236362,5.211476,0.024886,4,4,0
354,MAFRL-DDQN,0.010262,5.781817,5.740893,0.040924,8,3,5
355,MAFRL-DDQN,0.014332,5.008688,4.974066,0.034622,4,2,2
356,MAFRL-DDQN,0.010972,5.638927,5.611136,0.027791,7,5,2
