episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
100,MAFRL-NEW,0.008975,5.672632,5.63857,0.034062,11,7,4
101,MAFRL-NEW,0.01063,5.934856,5.90414,0.030716,7,3,4
102,MAFRL-NEW,0.009216,6.380686,6.347932,0.032754,9,4,5
103,MAFRL-NEW,0.012714,6.394358,6.362042,0.032316,3,1,2
104,MAFRL-NEW,0.00821,6.211975,6.176281,0.035695,12,6,6
105,MAFRL-NEW,0.009387,6.688906,6.649397,0.039509,8,2,6
106,MAFRL-NEW,0.008206,6.222881,6.182421,0.040461,12,5,7
107,MAFRL-NEW,0.012843,6.319226,6.282678,0.036548,3,2,1
108,MAFRL-NEW,0.009133,5.976839,5.945708,0.031131,10,6,4
109,MAFRL-NEW,0.010355,6.18119,6.153985,0.027205,7,3,4
110,MAFRL-NEW,0.011627,6.131387,6.097488,0.033899,5,4,1
111,MAFRL-NEW,0.011508,6.223531,6.185576,0.037955,5,3,2
112,MAFRL-NEW,0.010629,6.941365,6.904743,0.036621,5,0,5
113,MAFRL-NEW,0.008148,6.303496,6.269589,0.033906,12,6,6
114,MAFRL-NEW,0.010845,6.752041,6.717666,0.034375,5,1,4
115,MAFRL-NEW,0.009811,6.22405,6.18939,0.03466,8,3,5
116,MAFRL-NEW,0.010421,6.12491,6.093297,0.031612,7,4,3
117,MAFRL-NEW,0.008803,5.884987,5.856704,0.028283,11,9,2
118,MAFRL-NEW,0.010975,6.14233,6.107888,0.034442,6,3,3
119,MAFRL-NEW,0.012574,5.979886,5.949625,0.030261,4,3,1
120,MAFRL-NEW,0.0098,6.241743,6.199354,0.042389,8,4,4
121,MAFRL-NEW,0.009696,5.849315,5.809106,0.040209,9,3,6
122,MAFRL-NEW,0.009838,7.195536,7.161548,0.033988,6,2,4
123,MAFRL-NEW,0.008617,6.130152,6.101928,0.028223,11,8,3
124,MAFRL-NEW,0.009935,6.096549,6.061617,0.034932,8,4,4
125,MAFRL-NEW,0.010735,6.348214,6.312085,0.036128,6,2,4
126,MAFRL-NEW,0.009605,5.439339,5.407882,0.031457,10,4,6
127,MAFRL-NEW,0.010706,6.368421,6.33741,0.03101,6,3,3
128,MAFRL-NEW,0.011276,5.901848,5.864889,0.036958,6,0,6
129,MAFRL-NEW,0.010159,6.373252,6.340135,0.033117,7,3,4
130,MAFRL-NEW,0.011252,6.421061,6.383703,0.037358,5,5,0
131,MAFRL-NEW,0.009137,6.975312,6.941561,0.033751,8,2,6
132,MAFRL-NEW,0.007977,5.562748,5.532388,0.03036,14,10,4
133,MAFRL-NEW,0.008804,5.88392,5.85567,0.028251,11,6,5
134,MAFRL-NEW,0.01045,6.097305,6.065804,0.031501,7,3,4
135,MAFRL-NEW,0.013014,6.224988,6.179602,0.045386,3,0,3
136,MAFRL-NEW,0.008524,6.256378,6.229534,0.026844,11,5,6
137,MAFRL-NEW,0.009965,5.563924,5.531421,0.032503,9,2,7
138,MAFRL-NEW,0.012543,6.001932,5.96925,0.032683,4,2,2
139,MAFRL-NEW,0.011126,6.522203,6.484022,0.038181,5,1,4
140,MAFRL-NEW,0.009108,7.017021,6.975088,0.041934,8,2,6
141,MAFRL-NEW,0.008712,6.52016,6.473199,0.046961,10,5,5
142,MAFRL-NEW,0.012117,6.787917,6.748896,0.039021,3,1,2
143,MAFRL-NEW,0.011286,5.888413,5.857444,0.030969,6,5,1
144,MAFRL-NEW,0.008776,5.93093,5.891399,0.039531,11,5,6
145,MAFRL-NEW,0.009987,6.043121,6.009421,0.0337,8,4,4
146,MAFRL-NEW,0.009457,6.110977,6.070279,0.040698,9,3,6
147,MAFRL-NEW,0.011063,6.573531,6.535711,0.037821,5,1,4
148,MAFRL-NEW,0.009159,6.459737,6.413662,0.046075,9,3,6
149,MAFRL-NEW,0.010207,5.824332,5.79402,0.030312,8,4,4
150,MAFRL-NEW,0.011936,5.40446,5.375048,0.029412,6,4,2
151,MAFRL-NEW,0.008558,6.215087,6.181716,0.03337,11,3,8
152,MAFRL-NEW,0.00869,6.546258,6.503227,0.043031,10,4,6
153,MAFRL-NEW,0.009433,5.630794,5.59833,0.032464,10,6,4
154,MAFRL-NEW,0.010644,6.422201,6.392395,0.029806,6,3,3
155,MAFRL-NEW,0.007903,6.190344,6.149701,0.040643,13,6,7
156,MAFRL-NEW,0.011133,6.521364,6.477894,0.043469,5,2,3
157,MAFRL-NEW,0.012163,6.250389,6.218118,0.032271,4,2,2
158,MAFRL-NEW,0.009346,6.737192,6.695381,0.041812,8,1,7
159,MAFRL-NEW,0.009207,6.393276,6.358285,0.034991,9,2,7
160,MAFRL-NEW,0.009945,6.080606,6.052883,0.027722,8,5,3
161,MAFRL-NEW,0.009752,6.78607,6.751179,0.034891,7,2,5
162,MAFRL-NEW,0.010538,6.02848,5.984751,0.043729,7,3,4
163,MAFRL-NEW,0.012169,6.253361,6.213545,0.039816,4,1,3
164,MAFRL-NEW,0.010159,6.375489,6.340389,0.0351,7,1,6
165,MAFRL-NEW,0.009613,5.933114,5.898701,0.034412,9,3,6
166,MAFRL-NEW,0.008999,5.641934,5.608463,0.033471,11,7,4
167,MAFRL-NEW,0.009208,6.394921,6.356491,0.03843,9,5,4
168,MAFRL-NEW,0.007296,5.737794,5.70295,0.034845,16,7,9
169,MAFRL-NEW,0.009159,6.458805,6.414081,0.044723,9,3,6
170,MAFRL-NEW,0.008546,6.738008,6.697155,0.040853,10,3,7
171,MAFRL-NEW,0.012731,6.397506,6.35011,0.047397,3,1,2
172,MAFRL-NEW,0.012021,5.848081,5.815857,0.032223,5,3,2
173,MAFRL-NEW,0.012338,6.13774,6.101269,0.036471,4,3,1
174,MAFRL-NEW,0.011521,6.212673,6.176523,0.036149,5,3,2
175,MAFRL-NEW,0.011241,6.430035,6.392417,0.037618,5,3,2
176,MAFRL-NEW,0.008765,6.447569,6.404427,0.043142,10,4,6
177,MAFRL-NEW,0.008161,6.291637,6.24985,0.041788,12,5,7
178,MAFRL-NEW,0.010477,6.073564,6.041803,0.031761,7,4,3
179,MAFRL-NEW,0.010406,6.141143,6.10624,0.034903,7,3,4
180,MAFRL-NEW,0.009936,6.096776,6.060404,0.036372,8,6,2
181,MAFRL-NEW,0.009476,6.091405,6.048766,0.042639,9,4,5
182,MAFRL-NEW,0.010422,6.633277,6.59054,0.042737,6,2,4
183,MAFRL-NEW,0.01081,6.286833,6.246846,0.039987,6,3,3
184,MAFRL-NEW,0.014864,6.258574,6.224302,0.034272,1,0,1
185,MAFRL-NEW,0.009017,6.118686,6.086328,0.032358,10,3,7
186,MAFRL-NEW,0.00938,6.696671,6.657117,0.039555,8,2,6
187,MAFRL-NEW,0.00956,6.503192,6.455017,0.048175,8,4,4
188,MAFRL-NEW,0.009135,6.476992,6.443376,0.033616,9,4,5
189,MAFRL-NEW,0.009691,5.848358,5.816054,0.032303,9,3,6
190,MAFRL-NEW,0.009236,6.361169,6.324065,0.037104,9,7,2
191,MAFRL-NEW,0.009452,6.114819,6.076205,0.038614,9,3,6
192,MAFRL-NEW,0.010934,6.679989,6.641748,0.038241,5,1,4
193,MAFRL-NEW,0.010417,6.132969,6.096429,0.03654,7,5,2
194,MAFRL-NEW,0.010589,6.477925,6.440181,0.037745,6,2,4
195,MAFRL-NEW,0.012255,6.201601,6.155337,0.046264,4,1,3
196,MAFRL-NEW,0.01025,6.287215,6.253137,0.034078,7,4,3
197,MAFRL-NEW,0.011956,6.403651,6.359651,0.044001,4,2,2
198,MAFRL-NEW,0.011682,5.586036,5.557032,0.029003,6,5,1
199,MAFRL-NEW,0.012543,6.00592,5.968933,0.036987,4,4,0
200,MAFRL-NEW,0.009554,6.499103,6.46287,0.036233,8,3,5
201,MAFRL-NEW,0.007674,6.060278,6.028024,0.032254,14,5,9
202,MAFRL-NEW,0.011401,5.798937,5.768197,0.030741,6,4,2
203,MAFRL-NEW,0.012584,6.482389,6.442532,0.039857,3,3,0
204,MAFRL-NEW,0.012452,6.571382,6.526625,0.044757,3,2,1
205,MAFRL-NEW,0.009605,6.451509,6.406987,0.044523,8,3,5
206,MAFRL-NEW,0.00983,6.704512,6.669586,0.034925,7,3,4
207,MAFRL-NEW,0.010195,6.345255,6.304998,0.040257,7,1,6
208,MAFRL-NEW,0.010835,6.265798,6.22559,0.040208,6,2,4
209,MAFRL-NEW,0.011785,6.522488,6.481609,0.040879,4,1,3
210,MAFRL-NEW,0.007663,6.078152,6.045697,0.032455,14,7,7
211,MAFRL-NEW,0.012526,6.011294,5.980629,0.030665,4,3,1
212,MAFRL-NEW,0.008842,7.350607,7.30577,0.044836,8,0,8
213,MAFRL-NEW,0.009655,6.907683,6.851444,0.056238,7,2,5
214,MAFRL-NEW,0.011901,6.437402,6.398961,0.038441,4,2,2
215,MAFRL-NEW,0.00811,5.861758,5.827712,0.034046,13,9,4
216,MAFRL-NEW,0.009162,6.447554,6.410635,0.036919,9,4,5
217,MAFRL-NEW,0.009415,7.162826,7.117254,0.045573,7,2,5
218,MAFRL-NEW,0.009787,6.251533,6.213977,0.037556,8,2,6
219,MAFRL-NEW,0.009114,6.517668,6.467525,0.050142,9,4,5
220,MAFRL-NEW,0.011018,6.60299,6.573289,0.029701,5,4,1
221,MAFRL-NEW,0.008559,6.721008,6.680021,0.040987,10,5,5
222,MAFRL-NEW,0.009928,6.110513,6.068531,0.041982,8,5,3
223,MAFRL-NEW,0.012189,6.243041,6.199522,0.043519,4,1,3
224,MAFRL-NEW,0.009966,6.570476,6.529896,0.04058,7,5,2
225,MAFRL-NEW,0.008712,6.506881,6.474797,0.032084,10,5,5
226,MAFRL-NEW,0.008146,6.315543,6.271449,0.044094,12,3,9
227,MAFRL-NEW,0.010506,6.054307,6.014782,0.039525,7,2,5
228,MAFRL-NEW,0.010183,6.354072,6.316112,0.03796,7,1,6
229,MAFRL-NEW,0.009432,6.641209,6.59772,0.043488,8,2,6
230,MAFRL-NEW,0.011718,6.565886,6.530121,0.035765,4,2,2
231,MAFRL-NEW,0.011365,5.832365,5.795657,0.036708,6,4,2
232,MAFRL-NEW,0.009635,5.913825,5.874745,0.03908,9,4,5
233,MAFRL-NEW,0.011265,6.416937,6.372203,0.044734,5,1,4
234,MAFRL-NEW,0.009705,6.339152,6.30004,0.039112,8,4,4
235,MAFRL-NEW,0.010087,6.453578,6.409159,0.044419,7,4,3
236,MAFRL-NEW,0.012326,6.649041,6.609,0.040041,3,1,2
237,MAFRL-NEW,0.008845,6.847303,6.801736,0.045567,9,3,6
238,MAFRL-NEW,0.008869,6.307024,6.272042,0.034982,10,3,7
239,MAFRL-NEW,0.008909,6.254097,6.22198,0.032117,10,6,4
240,MAFRL-NEW,0.010479,7.076368,7.038811,0.037556,5,2,3
241,MAFRL-NEW,0.007771,5.902822,5.863646,0.039176,14,4,10
242,MAFRL-NEW,0.009173,6.44259,6.3966,0.04599,9,3,6
243,MAFRL-NEW,0.011048,6.081746,6.04762,0.034126,6,4,2
244,MAFRL-NEW,0.009042,5.593819,5.555664,0.038155,11,4,7
245,MAFRL-NEW,0.00878,6.425353,6.386157,0.039197,10,2,8
246,MAFRL-NEW,0.007489,6.384424,6.349925,0.034499,14,5,9
247,MAFRL-NEW,0.008652,6.109418,6.052482,0.056936,11,7,4
248,MAFRL-NEW,0.009931,6.107402,6.065299,0.042103,8,5,3
249,MAFRL-NEW,0.008489,6.826071,6.774967,0.051104,10,4,6
250,MAFRL-NEW,0.011133,6.515685,6.478195,0.037491,5,2,3
251,MAFRL-NEW,0.009393,6.179815,6.142289,0.037527,9,6,3
252,MAFRL-NEW,0.011151,6.496557,6.46487,0.031687,5,3,2
253,MAFRL-NEW,0.010756,6.332896,6.293212,0.039684,6,2,4
254,MAFRL-NEW,0.007854,6.776722,6.727432,0.04929,12,4,8
255,MAFRL-NEW,0.012555,6.507163,6.459971,0.047192,3,1,2
256,MAFRL-NEW,0.008163,6.788302,6.746446,0.041856,11,1,10
257,MAFRL-NEW,0.011079,6.056922,6.022504,0.034418,6,2,4
258,MAFRL-NEW,0.010589,5.977144,5.940266,0.036878,7,3,4
259,MAFRL-NEW,0.010292,6.249652,6.212925,0.036726,7,3,4
260,MAFRL-NEW,0.009543,6.513044,6.475222,0.037821,8,2,6
261,MAFRL-NEW,0.011686,6.592606,6.553243,0.039364,4,3,1
262,MAFRL-NEW,0.010532,6.5274,6.491385,0.036015,6,2,4
263,MAFRL-NEW,0.007666,6.073246,6.041842,0.031403,14,5,9
264,MAFRL-NEW,0.010743,5.83852,5.804883,0.033636,7,4,3
265,MAFRL-NEW,0.010466,7.102239,7.0495,0.052739,5,1,4
266,MAFRL-NEW,0.008986,6.156445,6.1259,0.030545,10,5,5
267,MAFRL-NEW,0.010168,6.377322,6.330227,0.047096,7,1,6
268,MAFRL-NEW,0.010914,5.692365,5.658906,0.033459,7,6,1
269,MAFRL-NEW,0.007902,6.695312,6.649718,0.045595,12,2,10
270,MAFRL-NEW,0.010159,6.374038,6.339696,0.034342,7,4,3
271,MAFRL-NEW,0.010161,5.872362,5.837804,0.034559,8,4,4
272,MAFRL-NEW,0.0104,6.151095,6.110978,0.040118,7,3,4
273,MAFRL-NEW,0.008388,6.451057,6.418126,0.032931,11,5,6
274,MAFRL-NEW,0.011681,6.090123,6.057314,0.032808,5,2,3
275,MAFRL-NEW,0.013558,5.902845,5.872945,0.0299,3,1,2
276,MAFRL-NEW,0.009634,5.90929,5.876567,0.032724,9,5,4
277,MAFRL-NEW,0.010065,5.963532,5.932281,0.031251,8,6,2
278,MAFRL-NEW,0.009425,6.144466,6.106503,0.037962,9,1,8
279,MAFRL-NEW,0.008248,6.652135,6.62029,0.031844,11,4,7
280,MAFRL-NEW,0.010174,6.368621,6.325003,0.043618,7,6,1
281,MAFRL-NEW,0.010236,6.298757,6.265976,0.032781,7,3,4
282,MAFRL-NEW,0.012056,5.821939,5.791736,0.030204,5,3,2
283,MAFRL-NEW,0.009436,6.127025,6.094996,0.03203,9,5,4
284,MAFRL-NEW,0.007915,6.668784,6.62975,0.039034,12,5,7
285,MAFRL-NEW,0.012517,6.522909,6.485131,0.037779,3,0,3
286,MAFRL-NEW,0.010061,5.971929,5.935265,0.036664,8,3,5
287,MAFRL-NEW,0.011595,6.159341,6.120466,0.038875,5,1,4
288,MAFRL-NEW,0.008094,5.883343,5.851799,0.031544,13,7,6
289,MAFRL-NEW,0.011312,6.370818,6.336657,0.034161,5,2,3
290,MAFRL-NEW,0.009644,6.406167,6.365046,0.041122,8,3,5
291,MAFRL-NEW,0.010588,5.969694,5.941457,0.028237,7,4,3
292,MAFRL-NEW,0.010379,6.165864,6.131534,0.034329,7,1,6
293,MAFRL-NEW,0.009373,6.199277,6.165642,0.033636,9,4,5
294,MAFRL-NEW,0.010667,5.90079,5.871602,0.029189,7,3,4
295,MAFRL-NEW,0.010882,6.728312,6.685137,0.043175,5,2,3
296,MAFRL-NEW,0.009317,6.766966,6.729178,0.037788,8,4,4
297,MAFRL-NEW,0.010614,6.461392,6.417358,0.044033,6,0,6
298,MAFRL-NEW,0.00844,5.88186,5.844143,0.037717,12,5,7
299,MAFRL-NEW,0.012403,6.093395,6.058878,0.034517,4,4,0
300,MAFRL-NEW,0.009278,6.30736,6.274572,0.032789,9,4,5
301,MAFRL-NEW,0.007724,4.963941,4.944133,0.019808,16,12,4
302,MAFRL-NEW,0.012402,5.087764,5.060828,0.026936,6,5,1
303,MAFRL-NEW,0.010675,4.891098,4.86542,0.025678,9,6,3
304,MAFRL-NEW,0.008953,5.194709,5.16625,0.02846,12,6,6
305,MAFRL-NEW,0.012495,5.533794,5.500114,0.03368,5,3,2
306,MAFRL-NEW,0.012334,5.135335,5.104287,0.031048,6,6,0
307,MAFRL-NEW,0.01254,5.000531,4.971372,0.029159,6,4,2
308,MAFRL-NEW,0.008074,4.40883,4.383478,0.025352,16,12,4
309,MAFRL-NEW,0.010443,4.603762,4.573131,0.030631,10,7,3
310,MAFRL-NEW,0.009527,5.018064,4.99409,0.023975,11,9,2
311,MAFRL-NEW,0.012856,4.803041,4.775653,0.027388,6,4,2
312,MAFRL-NEW,0.010692,4.373115,4.350428,0.022688,10,8,2
313,MAFRL-NEW,0.009654,5.384352,5.355289,0.029064,10,6,4
314,MAFRL-NEW,0.00866,5.068788,5.045495,0.023293,13,8,5
315,MAFRL-NEW,0.009781,4.243477,4.222204,0.021274,12,7,5
316,MAFRL-NEW,0.01069,5.382124,5.351047,0.031077,8,6,2
317,MAFRL-NEW,0.009206,4.890246,4.859983,0.030264,12,8,4
318,MAFRL-NEW,0.011432,4.770612,4.74511,0.025502,8,6,2
319,MAFRL-NEW,0.011189,5.469494,5.434019,0.035475,7,5,2
320,MAFRL-NEW,0.007529,4.802369,4.780662,0.021706,17,12,5
321,MAFRL-NEW,0.008814,5.371026,5.34271,0.028317,12,7,5
322,MAFRL-NEW,0.011162,4.988344,4.955449,0.032895,8,6,2
323,MAFRL-NEW,0.007656,5.08534,5.058167,0.027173,16,8,8
324,MAFRL-NEW,0.008589,4.663986,4.640316,0.023671,14,10,4
325,MAFRL-NEW,0.010056,4.971448,4.941686,0.029762,10,6,4
326,MAFRL-NEW,0.007951,5.106922,5.074569,0.032352,15,6,9
327,MAFRL-NEW,0.009032,4.593415,4.568964,0.024451,13,11,2
328,MAFRL-NEW,0.008784,4.91273,4.881804,0.030925,13,7,6
329,MAFRL-NEW,0.010188,4.837408,4.812568,0.02484,10,8,2
330,MAFRL-NEW,0.008691,5.028401,5.003163,0.025238,13,8,5
331,MAFRL-NEW,0.008868,4.797958,4.774336,0.023623,13,10,3
332,MAFRL-NEW,0.009188,4.906421,4.880837,0.025584,12,9,3
333,MAFRL-NEW,0.009248,4.839983,4.810657,0.029326,12,8,4
334,MAFRL-NEW,0.010236,4.791944,4.766493,0.025451,10,8,2
335,MAFRL-NEW,0.010145,4.880712,4.854132,0.02658,10,7,3
336,MAFRL-NEW,0.008112,4.852419,4.825227,0.027193,15,11,4
337,MAFRL-NEW,0.010204,4.825453,4.797689,0.027764,10,6,4
338,MAFRL-NEW,0.009491,5.066661,5.033237,0.033424,11,7,4
339,MAFRL-NEW,0.011634,5.617045,5.593282,0.023763,6,5,1
340,MAFRL-NEW,0.010513,5.036539,5.009126,0.027412,9,3,6
341,MAFRL-NEW,0.009165,5.438225,5.408108,0.030117,11,7,4
342,MAFRL-NEW,0.010131,4.393755,4.368096,0.025659,11,8,3
343,MAFRL-NEW,0.007589,5.197178,5.175109,0.022069,16,10,6
344,MAFRL-NEW,0.009356,5.208734,5.186024,0.022711,11,7,4
345,MAFRL-NEW,0.007947,4.60033,4.582114,0.018216,16,10,6
346,MAFRL-NEW,0.008911,5.250727,5.219573,0.031154,12,7,5
347,MAFRL-NEW,0.008025,4.479554,4.458808,0.020746,16,10,6
348,MAFRL-NEW,0.008159,4.780695,4.753712,0.026983,15,11,4
349,MAFRL-NEW,0.009241,5.343928,5.318845,0.025083,11,6,5
350,MAFRL-NEW,0.009307,5.270118,5.241186,0.028932,11,7,4
351,MAFRL-NEW,0.010606,4.951568,4.925724,0.025844,9,7,2
352,MAFRL-NEW,0.010476,5.072466,5.04231,0.030156,9,6,3
353,MAFRL-NEW,0.008456,4.845183,4.824434,0.020748,14,11,3
354,MAFRL-NEW,0.008258,4.628611,4.607362,0.021249,15,10,5
355,MAFRL-NEW,0.008653,5.074841,5.054248,0.020594,13,11,2
356,MAFRL-NEW,0.009362,4.704415,4.679384,0.025031,12,11,1
357,MAFRL-NEW,0.008774,5.422267,5.394811,0.027455,12,6,6
358,MAFRL-NEW,0.008393,4.438649,4.41222,0.026429,15,10,5
359,MAFRL-NEW,0.009491,5.056011,5.034175,0.021836,11,9,2
360,MAFRL-NEW,0.009316,4.756282,4.731556,0.024727,12,9,3
361,MAFRL-NEW,0.009764,4.759129,4.740161,0.018968,11,9,2
362,MAFRL-NEW,0.010584,4.967306,4.945977,0.021329,9,4,5
363,MAFRL-NEW,0.008824,4.852926,4.830734,0.022191,13,10,3
364,MAFRL-NEW,0.007588,5.197219,5.175951,0.021268,16,12,4
365,MAFRL-NEW,0.007769,4.891248,4.868897,0.022351,16,13,3
366,MAFRL-NEW,0.008556,5.209121,5.18507,0.02405,13,9,4
